ID, Device, Mode, Trial Number, Block Number, Trial in Block, Text Length (lines), Visible Lines, Frame Height, Distance, Direction, Target Line, Line Height, Hit, T_Trial, T_Scroll, T_FineTune, T_Select, T_StartScrolling, errorDistance(lines), inFrameCount, visibleCount, Start direction, Finger count, FP_X-MIN, FP_Y-MIN, FP_X-MAX, FP_Y-MAX, ScrollareaX, ScrollareaY, Px_mm
3,MOOSE,TrackPoint,14,2,6,854,32,6.0,300,UP,284,18.0,false,8304,7536,3598,11,757,3,1,1,UP,1.0,447.0,479.0,565.0,1091.0,1080.0,1661.0,4.331
3,MOOSE,TrackPoint,15,2,7,854,32,6.0,100,UP,605,18.0,true,7693,6864,4781,155,674,0,1,1,UP,1.0,457.0,424.0,506.0,907.0,1080.0,1661.0,4.331
3,MOOSE,TrackPoint,16,2,8,854,32,3.0,300,UP,204,18.0,false,8615,7872,2414,49,694,5,1,1,UP,1.0,430.0,493.0,511.5,991.0,1080.0,1661.0,4.331
3,MOOSE,TrackPoint,17,3,1,854,32,3.0,200,DOWN,711,18.0,false,8108,6960,4381,34,1114,-2,1,1,DOWN,1.0,372.5,521.0,520.0,1209.0,1080.0,1661.0,4.331
3,MOOSE,TrackPoint,18,3,2,854,32,6.0,200,DOWN,757,18.0,true,5100,4416,1257,37,647,-1,1,1,DOWN,1.0,355.0,590.0,492.0,1133.0,1080.0,1661.0,4.331
3,MOOSE,TrackPoint,19,3,3,854,32,3.0,300,UP,104,18.0,false,8022,6975,2749,341,706,4,1,1,UP,1.0,428.0,365.0,590.315,957.0,1080.0,1661.0,4.331
3,MOOSE,TrackPoint,20,3,4,854,32,6.0,50,UP,662,18.0,true,14464,13008,5818,526,930,0,2,1,DOWN,1.0,364.0,581.0,585.0,1312.0,1080.0,1661.0,4.331
3,MOOSE,TrackPoint,21,3,5,854,32,6.0,100,DOWN,780,18.0,true,9542,8768,5420,129,645,0,1,1,DOWN,1.0,405.0,644.0,532.0,1070.481,1080.0,1661.0,4.331
3,MOOSE,TrackPoint,22,3,6,854,32,6.0,300,DOWN,514,18.0,false,7784,7126,319,626,32,-3,1,1,UP,1.0,368.0,624.0,517.0,1126.479,1080.0,1661.0,4.331
3,MOOSE,TrackPoint,23,3,7,854,32,3.0,100,UP,204,18.0,false,3679,3570,1417,76,33,3,1,1,UP,1.0,443.0,361.0,492.0,906.0,1080.0,1661.0,4.331
3,MOOSE,TrackPoint,24,3,8,854,32,3.0,50,UP,246,18.0,true,4047,3392,2174,15,640,1,1,1,UP,1.0,415.0,425.65,478.0,876.0,1080.0,1661.0,4.331
3,MOOSE,TrackPoint,25,4,1,854,32,6.0,100,UP,448,18.0,true,4889,3297,1420,399,1193,2,1,1,UP,1.0,440.0,318.0,548.0,806.0,1080.0,1661.0,4.331
3,MOOSE,TrackPoint,26,4,2,854,32,3.0,50,DOWN,159,18.0,true,3271,3168,1467,47,56,1,2,1,DOWN,1.0,385.0,521.0,518.0,1009.5,1080.0,1661.0,4.331
3,MOOSE,TrackPoint,27,4,3,854,32,3.0,300,DOWN,553,18.0,true,6836,5712,731,476,648,0,1,1,DOWN,1.0,361.0,561.0,535.0,1160.0,1080.0,1661.0,4.331
3,MOOSE,TrackPoint,28,4,4,854,32,6.0,300,UP,439,18.0,true,5854,5087,1326,15,752,0,1,1,UP,1.0,421.498,310.0,521.7,948.0,1080.0,1661.0,4.331
3,MOOSE,TrackPoint,29,4,5,854,32,6.0,50,DOWN,589,18.0,true,2533,1856,1087,11,666,2,0,1,DOWN,1.0,414.521,443.0,497.0,956.0,1080.0,1661.0,4.331
3,MOOSE,TrackPoint,30,4,6,854,32,6.0,200,UP,439,18.0,false,6827,6047,428,103,677,4,1,1,UP,2.0,9.373,303.0,1034.0,1919.0,1080.0,1661.0,4.331
3,MOOSE,TrackPoint,31,4,7,854,32,3.0,200,UP,537,18.0,true,8449,7632,1692,135,682,-1,1,1,DOWN,1.0,2.0,300.0,501.0,1919.0,1080.0,1661.0,4.331
3,MOOSE,TrackPoint,32,4,8,854,32,3.0,100,DOWN,729,18.0,true,5031,4143,2239,113,775,-1,3,1,DOWN,1.0,418.509,317.0,544.0,1007.0,1080.0,1661.0,4.331
3,MOOSE,Rubbing,1,1,1,854,32,3.0,50,DOWN,527,18.0,true,6933,5265,673,322,1346,0,0,1,DOWN,2.0,256.931,167.0,943.0,946.0,1080.0,1661.0,4.331
3,MOOSE,Rubbing,2,1,2,854,32,6.0,200,UP,68,18.0,false,5829,5023,1071,97,709,5,0,1,UP,2.0,316.524,469.534,850.0,774.0,1080.0,1661.0,4.331
3,MOOSE,Rubbing,3,1,3,854,32,3.0,300,DOWN,355,18.0,false,9914,9454,896,234,226,-3,1,1,DOWN,2.0,280.5,470.0,849.487,917.5,1080.0,1661.0,4.331
3,MOOSE,Rubbing,4,1,4,854,32,6.0,300,UP,214,18.0,true,18020,16993,1601,24,1003,0,1,1,UP,2.0,290.0,411.5,867.0,867.5,1080.0,1661.0,4.331
3,MOOSE,Rubbing,5,1,5,854,32,6.0,100,DOWN,201,18.0,false,5052,4273,384,230,549,-4,1,1,DOWN,2.0,325.0,498.0,861.41,840.0,1080.0,1661.0,4.331
3,MOOSE,Rubbing,6,1,6,854,32,3.0,100,UP,724,18.0,true,9434,8896,1952,37,501,-1,0,1,UP,2.0,334.52,389.447,873.5,773.0,1080.0,1661.0,4.331
3,MOOSE,Rubbing,7,1,7,854,32,6.0,50,DOWN,631,18.0,true,3777,3699,1648,6,72,1,1,1,UP,2.0,315.0,488.0,868.449,1027.5,1080.0,1661.0,4.331
3,MOOSE,Rubbing,8,1,8,854,32,3.0,200,UP,245,18.0,true,9737,9634,1567,58,45,0,1,1,UP,2.0,352.0,420.625,882.0,904.481,1080.0,1661.0,4.331
3,MOOSE,Rubbing,9,2,1,854,32,3.0,100,DOWN,317,18.0,true,5998,4894,1311,123,981,0,1,1,DOWN,2.0,274.0,482.0,881.0,843.0,1080.0,1661.0,4.331
3,MOOSE,Rubbing,10,2,2,854,32,3.0,300,UP,289,18.0,true,13025,11344,1232,1211,470,0,1,1,UP,1.0,275.499,557.5,383.0,871.5,1080.0,1661.0,4.331
3,MOOSE,Rubbing,11,2,3,854,32,6.0,200,DOWN,631,18.0,true,9970,9408,2001,133,429,2,1,1,DOWN,1.0,320.5,607.405,422.0,978.5,1080.0,1661.0,4.331
3,MOOSE,Rubbing,12,2,4,854,32,3.0,200,DOWN,503,18.0,true,7864,6815,1263,567,482,-1,1,1,DOWN,1.0,307.0,634.0,434.0,968.5,1080.0,1661.0,4.331
3,MOOSE,Rubbing,13,2,5,854,32,6.0,100,UP,376,18.0,true,7276,6752,1023,27,497,0,1,1,DOWN,1.0,307.0,506.52,422.0,849.0,1080.0,1661.0,4.331
3,MOOSE,Rubbing,14,2,6,854,32,6.0,50,UP,734,18.0,true,5661,4800,608,315,546,-1,0,1,DOWN,1.0,354.999,476.073,442.802,813.5,1080.0,1661.0,4.331
3,MOOSE,Rubbing,15,2,7,854,32,3.0,50,UP,646,18.0,true,12629,12048,5039,132,449,0,1,1,DOWN,1.0,334.0,430.0,471.302,921.5,1080.0,1661.0,4.331
3,MOOSE,Rubbing,16,2,8,854,32,6.0,300,DOWN,399,18.0,true,15465,15391,1007,33,41,-2,1,1,UP,1.0,256.5,553.0,445.0,1092.5,1080.0,1661.0,4.331
3,MOOSE,Rubbing,17,3,1,854,32,3.0,300,DOWN,634,18.0,true,15383,14608,4143,14,761,0,1,1,DOWN,1.0,271.0,494.0,405.0,1148.5,1080.0,1661.0,4.331
3,MOOSE,Rubbing,18,3,2,854,32,3.0,200,DOWN,437,18.0,true,8724,8273,641,399,52,1,0,1,DOWN,1.0,280.5,579.0,449.0,1097.5,1080.0,1661.0,4.331
3,MOOSE,Rubbing,19,3,3,854,32,3.0,100,UP,675,18.0,false,5656,4879,432,254,523,4,0,1,DOWN,1.0,348.0,562.5,450.0,851.5,1080.0,1661.0,4.331
3,MOOSE,Rubbing,20,3,4,854,32,6.0,300,UP,81,18.0,true,13434,13318,1183,69,47,-1,1,1,UP,1.0,351.0,500.0,447.456,856.0,1080.0,1661.0,4.331
3,MOOSE,Rubbing,21,3,5,854,32,3.0,50,UP,405,18.0,true,6666,5872,2848,53,741,0,1,1,DOWN,1.0,367.0,459.5,467.0,720.0,1080.0,1661.0,4.331
3,MOOSE,Rubbing,22,3,6,854,32,6.0,100,UP,403,18.0,true,8708,8017,817,199,492,-2,0,1,DOWN,1.0,316.0,440.0,467.0,845.0,1080.0,1661.0,4.331
3,MOOSE,Rubbing,23,3,7,854,32,6.0,200,DOWN,438,18.0,true,8651,8193,785,362,96,2,0,1,UP,1.0,258.0,486.0,416.0,1092.0,1080.0,1661.0,4.331
3,MOOSE,Rubbing,24,3,8,854,32,6.0,50,DOWN,101,18.0,true,3357,2868,448,435,54,2,0,1,UP,1.0,280.0,509.0,466.0,1033.0,1080.0,1661.0,4.331
3,MOOSE,Rubbing,25,4,1,854,32,6.0,200,UP,251,18.0,true,5606,4656,208,119,831,0,0,1,UP,1.0,332.726,559.0,463.439,861.0,1080.0,1661.0,4.331
3,MOOSE,Rubbing,26,4,2,854,32,6.0,100,DOWN,521,18.0,false,4238,4064,240,112,62,4,0,1,UP,1.0,302.0,573.0,461.0,1066.0,1080.0,1661.0,4.331
3,MOOSE,Rubbing,27,4,3,854,32,3.0,200,UP,290,18.0,true,7971,7023,687,319,629,-1,0,1,UP,1.0,308.898,552.5,461.0,1027.102,1080.0,1661.0,4.331
3,MOOSE,Rubbing,28,4,4,854,32,3.0,50,DOWN,781,18.0,true,5468,4976,2576,122,370,0,1,1,UP,1.0,279.0,514.0,450.154,1005.0,1080.0,1661.0,4.331
3,MOOSE,Rubbing,29,4,5,854,32,6.0,50,UP,493,18.0,true,3456,2640,910,278,538,-1,1,1,DOWN,1.0,307.0,535.0,463.0,936.0,1080.0,1661.0,4.331
3,MOOSE,Rubbing,30,4,6,854,32,3.0,300,UP,450,18.0,false,13121,12496,1745,37,588,11,0,1,UP,1.0,351.0,491.0,493.0,852.0,1080.0,1661.0,4.331
3,MOOSE,Rubbing,31,4,7,854,32,3.0,100,DOWN,715,18.0,true,4618,3806,448,259,553,-1,0,1,DOWN,1.0,279.0,537.0,453.0,975.5,1080.0,1661.0,4.331
3,MOOSE,Rubbing,32,4,8,854,32,6.0,300,DOWN,581,18.0,true,12131,11057,1473,262,812,-1,1,1,DOWN,1.0,301.0,601.0,417.0,925.0,1080.0,1661.0,4.331
3,MOOSE,iOS,1,1,1,854,32,3.0,300,UP,295,18.0,true,10181,8575,1451,279,1327,0,1,1,UP,1.0,328.0,482.0,539.0,1136.0,1080.0,1661.0,4.331
3,MOOSE,iOS,2,1,2,854,32,6.0,200,DOWN,830,18.0,true,2662,2555,1426,27,80,1,2,1,UP,1.0,363.0,568.0,485.0,1332.0,1080.0,1661.0,4.331
3,MOOSE,iOS,3,1,3,854,32,6.0,50,UP,243,18.0,true,5081,4991,1759,42,48,0,1,1,UP,1.0,322.0,586.0,693.0,1186.0,1080.0,1661.0,4.331
3,MOOSE,iOS,4,1,4,854,32,6.0,300,UP,154,18.0,false,10954,10337,751,10,607,3,1,1,DOWN,1.0,340.0,527.0,634.0,1218.0,1080.0,1661.0,4.331
3,MOOSE,iOS,5,1,5,854,32,3.0,100,DOWN,560,18.0,true,9116,8193,2351,9,914,0,1,1,DOWN,1.0,351.0,695.0,578.0,1526.0,1080.0,1661.0,4.331
3,MOOSE,iOS,6,1,6,854,32,6.0,100,DOWN,839,18.0,true,3327,2690,89,594,43,2,1,1,UP,1.0,357.0,690.0,496.0,1648.0,1080.0,1661.0,4.331
3,MOOSE,iOS,7,1,7,854,32,3.0,50,DOWN,759,18.0,true,3891,3006,686,317,568,0,3,2,UP,1.0,275.0,582.0,478.0,1584.0,1080.0,1661.0,4.331
3,MOOSE,iOS,8,1,8,854,32,3.0,200,UP,159,18.0,true,6443,6346,1326,47,50,0,1,1,UP,1.0,290.442,561.0,507.0,1316.0,1080.0,1661.0,4.331
3,MOOSE,iOS,9,2,1,854,32,3.0,100,UP,470,18.0,true,10080,8960,1456,96,1024,1,1,1,UP,1.0,135.0,518.0,524.0,1169.0,1080.0,1661.0,4.331
3,MOOSE,iOS,10,2,2,854,32,3.0,50,UP,587,18.0,true,3369,2674,1694,106,589,0,2,1,DOWN,1.0,262.0,534.0,385.484,1307.5,1080.0,1661.0,4.331
3,MOOSE,iOS,11,2,3,854,32,6.0,100,UP,594,18.0,true,7929,7184,1535,33,712,0,1,1,UP,1.0,254.0,577.0,458.0,1191.0,1080.0,1661.0,4.331
3,MOOSE,iOS,12,2,4,854,32,3.0,200,DOWN,264,18.0,true,7142,7005,1518,74,63,0,1,1,UP,1.0,116.0,637.0,529.0,1409.5,1080.0,1661.0,4.331
3,MOOSE,iOS,13,2,5,854,32,6.0,200,UP,526,18.0,true,4223,3537,1793,42,644,-1,1,1,UP,1.0,119.918,560.0,330.0,1300.0,1080.0,1661.0,4.331
3,MOOSE,iOS,14,2,6,854,32,6.0,50,DOWN,80,18.0,true,6932,6239,1920,91,602,-1,2,2,UP,1.0,162.0,594.0,366.0,1360.0,1080.0,1661.0,4.331
3,MOOSE,iOS,15,2,7,854,32,6.0,300,DOWN,451,18.0,true,10772,9936,1244,142,694,1,2,1,DOWN,1.0,12.0,590.0,560.0,1546.0,1080.0,1661.0,4.331
3,MOOSE,iOS,16,2,8,854,32,3.0,300,DOWN,467,18.0,true,25673,24943,1289,167,563,0,1,2,DOWN,1.0,12.5,468.0,481.0,1564.0,1080.0,1661.0,4.331
3,MOOSE,iOS,17,3,1,854,32,3.0,300,UP,489,18.0,true,24738,23840,1806,116,782,-1,2,2,UP,1.0,126.475,301.0,546.0,1337.0,1080.0,1661.0,4.331
3,MOOSE,iOS,18,3,2,854,32,6.0,100,UP,504,18.0,true,4431,3553,1042,147,731,-1,2,2,UP,1.0,167.488,453.0,433.0,1223.0,1080.0,1661.0,4.331
3,MOOSE,iOS,19,3,3,854,32,6.0,50,DOWN,263,18.0,true,4525,4241,1918,255,29,1,1,1,UP,1.0,142.0,569.0,307.0,1265.0,1080.0,1661.0,4.331
3,MOOSE,iOS,20,3,4,854,32,6.0,200,DOWN,775,18.0,true,11973,11551,1774,13,409,0,1,1,DOWN,1.0,0.0,570.0,356.0,1335.0,1080.0,1661.0,4.331
3,MOOSE,iOS,21,3,5,854,32,3.0,100,UP,454,18.0,true,8484,7777,1823,81,626,0,1,1,UP,1.0,199.0,446.0,524.0,1375.0,1080.0,1661.0,4.331
3,MOOSE,iOS,22,3,6,854,32,3.0,50,UP,191,18.0,true,5432,5200,1551,199,33,0,1,1,UP,1.0,307.0,493.0,567.0,1117.0,1080.0,1661.0,4.331
3,MOOSE,iOS,23,3,7,854,32,3.0,200,DOWN,433,18.0,true,6491,5984,2336,8,499,0,2,2,DOWN,1.0,243.0,587.0,503.0,1434.0,1080.0,1661.0,4.331
3,MOOSE,iOS,24,3,8,854,32,6.0,300,DOWN,769,18.0,true,6313,5522,1585,143,648,0,1,2,DOWN,1.0,205.478,500.0,451.0,1398.0,1080.0,1661.0,4.331
3,MOOSE,iOS,25,4,1,854,32,3.0,200,UP,135,18.0,true,8024,6879,959,26,1119,0,2,1,UP,1.0,268.0,524.0,587.0,1248.0,1080.0,1661.0,4.331
3,MOOSE,iOS,26,4,2,854,32,3.0,50,DOWN,293,18.0,true,5820,4896,1612,235,689,0,1,1,DOWN,1.0,213.0,580.0,460.0,1419.0,1080.0,1661.0,4.331
3,MOOSE,iOS,27,4,3,854,32,6.0,300,UP,518,18.0,true,19607,19137,960,16,454,0,1,1,DOWN,1.0,152.0,518.0,526.0,1302.0,1080.0,1661.0,4.331
3,MOOSE,iOS,28,4,4,854,32,3.0,300,DOWN,545,18.0,true,9460,8415,1832,123,922,0,1,1,DOWN,1.0,199.0,505.0,455.0,1482.0,1080.0,1661.0,4.331
3,MOOSE,iOS,29,4,5,854,32,6.0,200,UP,442,18.0,true,8226,7390,1118,56,780,1,1,1,UP,1.0,253.0,479.0,554.0,1171.0,1080.0,1661.0,4.331
3,MOOSE,iOS,30,4,6,854,32,3.0,100,DOWN,519,18.0,true,5235,4289,1536,55,891,0,1,1,DOWN,1.0,154.867,644.0,366.526,1435.0,1080.0,1661.0,4.331
3,MOOSE,iOS,31,4,7,854,32,6.0,50,UP,42,18.0,true,5083,4335,1486,70,678,-1,1,1,UP,1.0,181.514,515.0,459.0,1299.0,1080.0,1661.0,4.331
3,MOOSE,iOS,32,4,8,854,32,6.0,100,DOWN,611,18.0,true,7539,6833,1680,11,695,-1,2,2,DOWN,1.0,183.634,545.0,396.0,1429.0,1080.0,1661.0,4.331
3,MOOSE,Drag,1,1,1,854,32,6.0,200,UP,521,18.0,true,6402,5328,496,281,793,0,0,1,UP,1.0,338.0,467.5,1057.0,1244.0,1080.0,1661.0,4.331
3,MOOSE,Drag,2,1,2,854,32,3.0,100,UP,334,18.0,true,3469,2640,656,178,651,1,1,1,UP,1.0,376.904,577.0,460.0,867.0,1080.0,1661.0,4.331
3,MOOSE,Drag,3,1,3,854,32,6.0,300,DOWN,384,18.0,true,6911,5903,592,221,787,1,0,1,DOWN,1.0,353.0,591.0,492.0,978.5,1080.0,1661.0,4.331
3,MOOSE,Drag,4,1,4,854,32,3.0,200,DOWN,283,18.0,true,6135,5231,1168,389,515,0,1,1,DOWN,1.0,392.0,581.5,513.5,953.0,1080.0,1661.0,4.331
3,MOOSE,Drag,5,1,5,854,32,3.0,300,DOWN,365,18.0,true,8678,7824,1152,222,632,0,1,1,DOWN,1.0,346.434,578.0,495.0,995.5,1080.0,1661.0,4.331
3,MOOSE,Drag,6,1,6,854,32,6.0,100,UP,652,18.0,true,3377,2944,593,36,397,2,1,1,DOWN,1.0,373.0,574.0,470.0,913.0,1080.0,1661.0,4.331
3,MOOSE,Drag,7,1,7,854,32,6.0,50,DOWN,301,18.0,false,2081,1055,384,242,784,-6,1,1,DOWN,1.0,418.5,604.0,501.0,886.5,1080.0,1661.0,4.331
3,MOOSE,Drag,8,1,8,854,32,3.0,50,UP,620,18.0,true,3279,2336,1408,308,635,1,1,1,UP,1.0,418.0,584.0,527.0,867.0,1080.0,1661.0,4.331
3,MOOSE,Drag,9,2,1,854,32,3.0,100,DOWN,363,18.0,true,4302,3137,1158,317,848,1,0,1,DOWN,1.0,378.0,632.0,522.0,938.5,1080.0,1661.0,4.331
3,MOOSE,Drag,10,2,2,854,32,3.0,300,UP,480,18.0,true,8952,8161,769,304,487,0,0,1,DOWN,1.0,397.0,631.0,498.0,924.0,1080.0,1661.0,4.331
3,MOOSE,Drag,11,2,3,854,32,3.0,50,DOWN,711,18.0,true,3026,1888,864,278,860,0,1,1,DOWN,1.0,381.0,673.0,501.0,1002.0,1080.0,1661.0,4.331
3,MOOSE,Drag,12,2,4,854,32,6.0,100,DOWN,263,18.0,true,4427,3424,464,283,720,-2,1,1,UP,1.0,397.5,695.0,509.0,973.0,1080.0,1661.0,4.331
3,MOOSE,Drag,13,2,5,854,32,6.0,300,UP,442,18.0,true,9178,8552,678,134,492,2,1,1,DOWN,1.0,361.0,639.0,485.0,929.0,1080.0,1661.0,4.331
3,MOOSE,Drag,14,2,6,854,32,6.0,50,UP,17,18.0,true,2887,2065,788,101,721,-1,1,1,DOWN,1.0,398.0,642.0,498.0,913.0,1080.0,1661.0,4.331
3,MOOSE,Drag,15,2,7,854,32,3.0,200,UP,626,18.0,true,8437,7536,1328,202,699,0,0,1,DOWN,1.0,331.0,673.0,462.0,955.0,1080.0,1661.0,4.331
3,MOOSE,Drag,16,2,8,854,32,6.0,200,DOWN,708,18.0,true,6505,5473,897,384,648,-1,1,1,DOWN,1.0,354.0,671.0,455.0,994.5,1080.0,1661.0,4.331
3,MOOSE,Drag,17,3,1,854,32,6.0,100,UP,175,18.0,true,5596,3568,912,97,1931,1,1,1,UP,1.0,373.0,560.0,518.0,813.0,1080.0,1661.0,4.331
3,MOOSE,Drag,18,3,2,854,32,6.0,200,DOWN,568,18.0,true,10362,9023,704,433,906,-1,1,1,DOWN,2.0,332.5,533.0,963.0,877.0,1080.0,1661.0,4.331
3,MOOSE,Drag,19,3,3,854,32,3.0,50,UP,664,18.0,true,3837,2512,879,630,695,0,1,1,UP,2.0,363.0,542.0,870.0,814.0,1080.0,1661.0,4.331
3,MOOSE,Drag,20,3,4,854,32,6.0,300,UP,410,18.0,true,13209,12432,704,130,647,0,1,1,UP,2.0,306.0,518.0,851.0,822.0,1080.0,1661.0,4.331
3,MOOSE,Drag,21,3,5,854,32,3.0,300,DOWN,709,18.0,true,12221,10769,1377,232,1220,0,1,1,DOWN,2.0,319.5,554.0,842.0,941.5,1080.0,1661.0,4.331
3,MOOSE,Drag,22,3,6,854,32,3.0,100,DOWN,639,18.0,true,6699,5984,1360,200,515,0,1,1,UP,2.0,329.0,601.0,817.0,931.0,1080.0,1661.0,4.331
3,MOOSE,Drag,23,3,7,854,32,6.0,50,DOWN,710,18.0,true,3095,2161,816,226,708,1,1,1,DOWN,2.0,322.0,601.782,814.0,957.0,1080.0,1661.0,4.331
3,MOOSE,Drag,24,3,8,854,32,3.0,200,UP,224,18.0,true,9835,8624,768,446,765,0,1,1,UP,2.0,353.0,576.5,813.0,834.0,1080.0,1661.0,4.331
3,MOOSE,Drag,25,4,1,854,32,6.0,50,UP,297,18.0,true,2594,1457,768,263,874,-1,0,1,UP,1.0,387.0,444.0,1054.0,773.0,1080.0,1661.0,4.331
3,MOOSE,Drag,26,4,2,854,32,6.0,100,DOWN,318,18.0,true,2718,2095,544,126,497,-1,1,1,DOWN,1.0,394.0,540.0,494.0,851.5,1080.0,1661.0,4.331
3,MOOSE,Drag,27,4,3,854,32,3.0,300,UP,215,18.0,true,9804,9521,912,229,54,0,1,1,DOWN,2.0,318.444,521.0,890.0,808.0,1080.0,1661.0,4.331
3,MOOSE,Drag,28,4,4,854,32,6.0,200,UP,510,18.0,true,8031,7554,961,58,419,0,1,1,DOWN,2.0,343.0,530.0,921.0,803.0,1080.0,1661.0,4.331
3,MOOSE,Drag,29,4,5,854,32,3.0,100,UP,634,18.0,true,7579,6459,1580,565,555,0,1,1,DOWN,2.0,361.0,540.0,886.508,757.0,1080.0,1661.0,4.331
3,MOOSE,Drag,30,4,6,854,32,6.0,300,DOWN,387,18.0,true,11659,11174,400,450,35,0,0,1,UP,2.0,322.0,554.0,886.0,913.0,1080.0,1661.0,4.331
3,MOOSE,Drag,31,4,7,854,32,3.0,50,DOWN,283,18.0,true,3843,3541,928,254,48,0,0,1,UP,2.0,375.5,614.0,433.0,796.0,1080.0,1661.0,4.331
3,MOOSE,Drag,32,4,8,854,32,3.0,200,DOWN,588,18.0,true,8343,7584,624,324,435,0,0,1,DOWN,2.0,352.0,563.0,882.0,849.0,1080.0,1661.0,4.331
3,MOOSE,Circle3,1,1,1,854,32,3.0,50,UP,39,18.0,true,6699,5008,2976,362,1329,0,1,1,UP,2.0,340.0,422.0,890.0,694.0,1080.0,1661.0,4.331
3,MOOSE,Circle3,2,1,2,854,32,3.0,300,UP,293,18.0,true,8441,7712,1872,105,624,0,1,1,DOWN,2.0,393.913,492.0,901.0,621.0,1080.0,1661.0,4.331
3,MOOSE,Circle3,3,1,3,854,32,3.0,100,DOWN,800,18.0,true,10032,8992,64,586,454,0,3,3,DOWN,2.0,339.456,508.0,901.0,629.0,1080.0,1661.0,4.331
3,MOOSE,Circle3,4,1,4,854,32,6.0,200,DOWN,608,18.0,true,6291,5552,879,470,269,2,0,1,DOWN,2.0,374.597,511.0,1014.0,632.0,1080.0,1661.0,4.331
3,MOOSE,Circle3,5,1,5,854,32,3.0,200,DOWN,728,18.0,true,6022,5854,913,113,55,1,0,1,DOWN,2.0,383.65,552.0,1011.5,684.669,1080.0,1661.0,4.331
3,MOOSE,Circle3,6,1,6,854,32,6.0,50,DOWN,715,18.0,true,3034,1904,384,462,668,-1,0,1,DOWN,2.0,442.229,556.0,1009.0,646.442,1080.0,1661.0,4.331
3,MOOSE,Circle3,7,1,7,854,32,6.0,300,UP,208,18.0,true,9642,9087,512,250,305,1,1,1,DOWN,2.0,375.511,519.0,1007.85,681.547,1080.0,1661.0,4.331
3,MOOSE,Circle3,8,1,8,854,32,6.0,100,UP,638,18.0,true,3243,2256,528,238,749,0,1,1,UP,2.0,411.552,532.0,1005.0,620.0,1080.0,1661.0,4.331
3,MOOSE,Circle3,9,2,1,854,32,3.0,100,UP,90,18.0,false,3790,2495,1008,227,1068,2,1,1,UP,2.0,424.5,556.0,1005.0,716.0,1080.0,1661.0,4.331
