ID, Device, Mode, ExpPart, Round, Trial, Block, Trial in Block, Text Length (lines), Visible Lines, Frame Height, Distance, Direction, Target Line, Line Height, Hit, T_Trial, T_Scroll, T_FineTune, T_Select, T_StartScrolling, errorDistance(lines), inFrameCount, visibleCount, Start direction, Finger count, FP_X-MIN, FP_Y-MIN, FP_X-MAX, FP_Y-MAX, ScrollareaX, ScrollareaY, Px_mm
17,MOOSE,iOS,1,2,4,1,4,854,32,3.0,300,DOWN,820,18.0,true,5421,4735,1296,96,590,0,4,2,DOWN,1.0,251.0,517.0,444.0,1192.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,5,1,5,854,32,3.0,100,UP,481,18.0,true,3918,3848,1019,21,49,0,1,1,UP,1.0,340.0,470.0,491.0,1205.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,6,1,6,854,32,6.0,100,UP,480,18.0,true,4685,3793,1950,307,585,0,2,1,UP,1.0,320.0,583.0,514.0,1287.5,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,7,1,7,854,32,6.0,200,DOWN,272,18.0,true,5361,5191,1488,126,44,0,1,1,UP,1.0,279.0,678.0,435.0,1329.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,8,1,8,854,32,6.0,50,DOWN,449,18.0,true,2879,2287,1663,13,579,0,1,1,DOWN,1.0,291.5,749.0,411.0,1235.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,9,2,1,854,32,3.0,300,UP,408,18.0,true,5822,4080,1504,328,1414,0,1,1,UP,1.0,274.0,461.0,523.0,1096.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,10,2,2,854,32,3.0,50,DOWN,175,18.0,true,3636,2544,1821,122,970,0,1,1,DOWN,1.0,320.5,503.0,522.0,1118.5,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,11,2,3,854,32,6.0,100,DOWN,175,18.0,true,3163,2464,958,74,625,2,1,1,DOWN,1.0,326.0,514.0,488.0,1141.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,12,2,4,854,32,3.0,100,DOWN,477,18.0,true,3872,3232,1466,115,525,0,2,1,DOWN,1.0,382.0,539.5,519.0,1100.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,13,2,5,854,32,6.0,300,UP,256,18.0,true,8895,8193,1425,64,638,0,3,4,DOWN,1.0,275.0,483.0,593.0,1371.5,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,14,2,6,854,32,6.0,200,UP,294,18.0,true,5468,4560,1185,39,869,0,1,1,UP,1.0,386.46,465.0,523.0,1031.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,15,2,7,854,32,3.0,200,DOWN,347,18.0,true,5351,4354,1969,18,979,0,1,2,DOWN,1.0,364.0,542.0,585.0,1216.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,16,2,8,854,32,6.0,50,UP,702,18.0,true,3172,2463,845,72,637,0,1,1,DOWN,1.0,419.0,543.0,536.0,1053.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,17,3,1,854,32,6.0,100,DOWN,315,18.0,true,3516,2623,765,36,857,-1,2,2,DOWN,1.0,282.0,587.0,509.0,1003.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,18,3,2,854,32,3.0,200,UP,49,18.0,true,6615,5631,1423,357,627,-1,1,1,UP,1.0,366.0,571.5,507.0,1128.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,19,3,3,854,32,3.0,100,DOWN,600,18.0,true,3258,2432,1036,230,596,0,2,1,DOWN,1.0,379.0,545.0,534.0,1081.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,20,3,4,854,32,3.0,300,UP,176,18.0,true,5483,4290,1536,218,975,0,1,1,UP,1.0,370.0,629.0,570.0,1177.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,21,3,5,854,32,6.0,50,DOWN,107,18.0,true,2336,1697,1134,31,608,0,1,1,DOWN,1.0,370.0,540.0,563.0,1177.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,22,3,6,854,32,6.0,300,UP,488,18.0,true,7051,6350,1355,57,644,0,1,1,DOWN,1.0,429.0,572.0,600.0,1111.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,23,3,7,854,32,6.0,200,UP,305,18.0,true,4712,4017,1488,47,648,0,1,1,DOWN,1.0,458.417,520.0,607.0,1107.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,24,3,8,854,32,3.0,50,DOWN,308,18.0,true,2883,2320,1517,43,520,0,2,1,DOWN,1.0,485.0,481.0,633.0,995.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,25,4,1,854,32,6.0,50,UP,227,18.0,true,3930,2897,1422,32,1001,0,1,1,UP,1.0,311.0,514.0,558.0,1042.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,26,4,2,854,32,3.0,100,UP,503,18.0,true,4235,4038,1226,151,46,1,2,1,UP,1.0,382.964,641.0,554.0,1156.5,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,27,4,3,854,32,6.0,100,UP,568,18.0,true,4775,4033,1646,11,731,-1,1,1,UP,1.0,410.0,479.0,602.0,1156.5,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,28,4,4,854,32,3.0,300,DOWN,819,18.0,true,4749,3968,2074,75,706,0,1,1,DOWN,1.0,451.0,533.0,635.0,1099.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,29,4,5,854,32,3.0,50,UP,662,18.0,true,3470,2575,1211,46,849,0,2,1,UP,1.0,429.0,671.0,538.0,1124.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,30,4,6,854,32,6.0,200,DOWN,659,18.0,true,4763,4675,1328,45,43,0,1,1,UP,1.0,381.5,608.0,571.0,1293.5,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,31,4,7,854,32,6.0,300,DOWN,334,18.0,true,4679,4616,1407,11,52,0,2,2,UP,1.0,380.0,595.0,575.0,1209.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,2,32,4,8,854,32,3.0,200,DOWN,681,18.0,true,3847,3263,1086,20,564,1,1,1,DOWN,1.0,345.0,689.0,540.0,1275.5,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,1,1,1,854,32,6.0,300,DOWN,560,18.0,true,5236,3791,381,341,1104,0,1,1,DOWN,1.0,202.0,621.0,380.0,1256.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,2,1,2,854,32,6.0,100,DOWN,335,18.0,true,3388,2752,1661,70,566,-1,2,1,DOWN,1.0,293.0,492.0,383.0,1126.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,3,1,3,854,32,6.0,50,UP,66,18.0,true,3334,2705,1280,7,622,0,2,1,UP,1.0,282.006,615.0,369.0,1234.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,4,1,4,854,32,3.0,50,UP,29,18.0,true,3618,2336,816,362,920,1,2,1,UP,1.0,328.475,584.0,425.0,1104.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,5,1,5,854,32,3.0,200,DOWN,394,18.0,true,4633,3983,1754,6,644,0,1,1,DOWN,1.0,241.0,525.0,431.53,1266.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,6,1,6,854,32,6.0,200,DOWN,293,18.0,true,4862,4159,1755,141,562,0,3,2,DOWN,1.0,230.0,571.0,384.0,1303.332,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,7,1,7,854,32,3.0,300,UP,179,18.0,true,6815,6208,1598,112,495,0,1,1,DOWN,1.0,313.949,515.0,418.0,1169.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,8,1,8,854,32,3.0,100,UP,524,18.0,true,3892,3009,957,82,801,0,2,1,UP,1.0,358.461,579.0,442.0,1109.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,9,2,1,854,32,6.0,300,UP,32,18.0,true,4868,3759,1305,267,842,1,2,1,DOWN,1.0,241.0,539.0,605.477,1262.5,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,10,2,2,854,32,6.0,200,UP,224,18.0,true,4986,4207,1326,13,766,0,2,2,UP,1.0,324.0,582.0,483.0,1284.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,11,2,3,854,32,6.0,100,UP,651,18.0,true,4841,3949,1721,23,869,1,2,1,UP,1.0,371.0,554.0,478.0,1215.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,12,2,4,854,32,6.0,50,DOWN,135,18.0,true,4565,4403,1172,152,10,0,2,1,DOWN,1.0,348.0,609.0,504.0,1242.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,13,2,5,854,32,3.0,300,DOWN,667,18.0,true,3241,3106,880,72,63,0,2,1,UP,1.0,322.0,504.0,500.0,1138.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,14,2,6,854,32,3.0,100,DOWN,701,18.0,true,4234,4162,1664,7,65,0,1,1,UP,1.0,311.0,485.0,479.0,1296.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,15,2,7,854,32,3.0,50,DOWN,438,18.0,true,2983,2049,801,265,669,0,1,1,DOWN,1.0,342.0,587.0,433.0,1061.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,16,2,8,854,32,3.0,200,UP,291,18.0,true,4867,4142,1707,138,587,0,1,1,DOWN,1.0,356.0,494.0,507.0,1106.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,17,3,1,854,32,6.0,100,DOWN,329,18.0,true,4367,3487,2286,139,741,1,3,1,DOWN,1.0,222.0,560.0,363.0,1328.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,18,3,2,854,32,3.0,50,DOWN,138,18.0,true,3059,2336,1917,63,660,0,2,1,DOWN,1.0,336.0,496.0,437.0,1066.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,19,3,3,854,32,3.0,100,DOWN,274,18.0,true,3880,3760,1287,57,63,0,1,1,UP,1.0,309.0,515.0,433.529,1246.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,20,3,4,854,32,3.0,200,UP,600,18.0,true,4876,3856,1277,127,893,0,1,1,UP,1.0,326.0,655.53,435.0,1106.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,21,3,5,854,32,6.0,50,UP,744,18.0,true,4044,3103,1755,90,851,-1,1,1,UP,1.0,381.0,612.0,489.0,1140.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,22,3,6,854,32,6.0,200,DOWN,527,18.0,true,4231,3489,1213,50,692,0,2,1,DOWN,1.0,319.0,525.0,460.0,1181.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,23,3,7,854,32,6.0,300,UP,535,18.0,true,6031,5088,1553,161,782,0,1,1,UP,1.0,365.0,569.0,508.0,1160.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,24,3,8,854,32,3.0,300,UP,396,18.0,true,8329,7440,2334,345,544,0,2,4,DOWN,1.0,337.0,514.0,554.0,1242.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,25,4,1,854,32,6.0,50,DOWN,101,18.0,true,3178,1968,1294,225,985,0,1,1,DOWN,1.0,243.0,633.0,402.562,1192.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,26,4,2,854,32,6.0,100,UP,50,18.0,true,3671,2977,784,85,609,1,1,1,DOWN,1.0,344.0,615.0,441.0,1193.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,27,4,3,854,32,3.0,100,UP,31,18.0,true,3491,2832,1152,60,599,0,1,1,UP,1.0,365.0,772.0,472.0,1199.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,28,4,4,854,32,3.0,50,UP,246,18.0,true,3960,3882,1456,41,37,0,2,1,UP,1.0,383.0,746.0,474.0,1147.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,29,4,5,854,32,6.0,200,UP,48,18.0,true,4824,4098,1424,57,669,0,1,1,DOWN,1.0,371.0,560.0,466.0,1246.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,30,4,6,854,32,3.0,300,DOWN,613,18.0,true,4573,3759,1084,274,540,0,1,2,DOWN,1.0,347.0,540.0,501.0,1194.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,31,4,7,854,32,6.0,300,DOWN,605,18.0,true,4125,3216,1357,188,721,-1,1,1,DOWN,1.0,339.0,592.0,475.213,1106.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,3,32,4,8,854,32,3.0,200,DOWN,239,18.0,true,3886,3231,1193,56,599,0,1,1,DOWN,1.0,349.0,564.0,467.973,1142.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,1,1,1,854,32,3.0,100,DOWN,410,18.0,true,4772,3264,1773,69,1439,0,1,1,DOWN,2.0,181.0,551.0,1059.0,1253.482,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,2,1,2,854,32,6.0,300,UP,527,18.0,true,6950,6782,2031,124,44,-2,2,2,DOWN,1.0,302.428,646.0,469.0,1272.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,3,1,3,854,32,3.0,300,DOWN,339,18.0,true,5879,4418,2105,414,1047,0,1,1,UP,1.0,308.0,632.0,438.0,1303.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,4,1,4,854,32,3.0,200,UP,442,18.0,true,4818,3730,1085,23,1065,0,1,1,UP,1.0,307.476,653.0,457.0,1233.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,5,1,5,854,32,6.0,200,UP,435,18.0,true,5685,4641,892,115,929,1,3,3,UP,1.0,342.0,628.0,557.0,1199.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,6,1,6,854,32,6.0,100,DOWN,635,18.0,true,4249,4184,1632,8,57,1,1,1,DOWN,1.0,308.0,591.0,467.0,1220.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,7,1,7,854,32,6.0,50,UP,463,18.0,true,3322,3196,1345,93,33,0,2,1,UP,1.0,299.0,683.0,510.0,1271.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,8,1,8,854,32,3.0,50,DOWN,386,18.0,true,3330,2655,2238,34,641,0,2,1,DOWN,1.0,316.0,551.0,460.0,1062.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,9,2,1,854,32,3.0,50,UP,147,18.0,true,3046,2017,1119,116,913,0,1,1,UP,1.0,189.0,663.0,1079.0,1137.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,10,2,2,854,32,6.0,300,DOWN,740,18.0,true,5281,4480,1422,44,757,-1,2,2,DOWN,1.0,300.0,627.0,451.0,1126.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,11,2,3,854,32,6.0,100,UP,267,18.0,true,4476,3615,1902,148,713,-1,1,1,UP,1.0,355.0,585.0,484.158,1229.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,12,2,4,854,32,6.0,200,DOWN,546,18.0,true,5553,4528,971,244,781,-1,2,2,DOWN,1.0,290.0,626.52,399.0,1229.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,13,2,5,854,32,3.0,200,DOWN,690,18.0,true,6760,5423,457,755,582,0,1,1,DOWN,1.0,271.0,627.0,421.0,1156.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,14,2,6,854,32,3.0,300,UP,52,18.0,true,10429,10289,2110,105,35,0,2,4,UP,1.0,256.0,705.0,427.0,1357.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,15,2,7,854,32,3.0,100,UP,613,18.0,true,5028,4064,1671,160,804,0,1,1,DOWN,1.0,337.0,560.0,524.0,1167.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,16,2,8,854,32,6.0,50,DOWN,458,18.0,true,4838,3856,2127,18,964,0,1,1,UP,1.0,344.5,665.0,434.0,1192.5,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,17,3,1,854,32,6.0,300,UP,316,18.0,true,8310,6240,1313,98,1972,1,2,1,DOWN,1.0,272.0,626.0,459.0,1376.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,18,3,2,854,32,6.0,200,DOWN,828,18.0,true,4434,3648,1691,130,656,0,2,1,DOWN,1.0,285.0,593.0,516.0,1369.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,19,3,3,854,32,3.0,100,UP,265,18.0,true,3893,3792,1216,56,45,0,1,1,UP,1.0,372.0,748.0,559.0,1238.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,20,3,4,854,32,3.0,200,DOWN,393,18.0,true,4059,3264,960,201,594,0,1,1,DOWN,1.0,281.0,663.0,427.0,1394.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,21,3,5,854,32,3.0,50,DOWN,359,18.0,true,3410,2322,1932,495,593,0,2,1,DOWN,1.0,355.0,641.0,417.0,1176.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,22,3,6,854,32,6.0,100,UP,546,18.0,true,4633,3712,1833,120,801,0,2,1,DOWN,1.0,329.0,655.0,488.0,1371.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,23,3,7,854,32,6.0,50,UP,514,18.0,true,3914,2831,1437,78,1005,0,1,1,UP,1.0,375.481,783.0,453.0,1247.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,24,3,8,854,32,3.0,300,DOWN,345,18.0,true,4933,4097,1527,90,746,0,2,2,DOWN,1.0,356.0,615.0,475.0,1209.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,25,4,1,854,32,3.0,200,UP,436,18.0,true,6203,4738,2285,93,1372,0,3,1,DOWN,1.0,244.0,686.0,467.0,1415.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,26,4,2,854,32,6.0,100,DOWN,690,18.0,true,4632,3966,1486,132,534,1,1,1,DOWN,1.0,338.728,651.0,439.0,1272.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,27,4,3,854,32,3.0,100,DOWN,613,18.0,true,5562,3857,1632,72,1633,0,1,1,DOWN,1.0,317.0,749.0,469.0,1424.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,28,4,4,854,32,6.0,50,DOWN,282,18.0,true,3124,2338,1346,60,726,0,1,1,DOWN,1.0,342.0,718.0,453.171,1356.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,29,4,5,854,32,3.0,50,UP,391,18.0,true,3622,2609,591,292,721,0,1,1,DOWN,1.0,368.51,720.0,466.0,1302.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,30,4,6,854,32,6.0,200,UP,307,18.0,true,6313,5472,2064,18,823,0,2,2,UP,1.0,331.0,755.0,500.0,1351.0,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,31,4,7,854,32,3.0,300,UP,192,18.0,true,6636,5168,1264,368,1100,1,1,2,UP,1.0,326.0,715.0,531.0,1431.48,1080.0,1661.0,4.331,
17,MOOSE,iOS,1,4,32,4,8,854,32,6.0,300,DOWN,631,18.0,true,7513,6704,1502,147,662,1,3,2,DOWN,1.0,305.0,618.0,485.0,1312.0,1080.0,1661.0,4.331,
17,MOOSE,Drag,1,1,1,1,1,854,32,6.0,300,UP,362,18.0,false,8642,7841,848,16,785,3,1,1,DOWN,1.0,127.0,488.523,557.0,1168.0,1080.0,1661.0,4.331,
17,MOOSE,Drag,1,1,2,1,1,854,32,6.0,300,UP,359,18.0,true,8452,8287,1023,102,63,0,1,1,UP,1.0,275.0,489.0,476.0,1288.0,1080.0,1661.0,4.331,
17,MOOSE,Drag,1,1,3,1,2,854,32,3.0,50,DOWN,463,18.0,true,2635,1647,770,313,675,0,1,1,DOWN,1.0,247.727,590.0,379.989,1228.0,1080.0,1661.0,4.331,
