ID, Device, Mode, ExpPart, Round, Trial, Block, Trial in Block, Text Length (lines), Visible Lines, Frame Height, Distance, Direction, Target Line, Line Height, Hit, T_Trial, T_Scroll, T_FineTune, T_Select, T_StartScrolling, errorDistance(lines), inFrameCount, visibleCount, Start direction, Finger count, FP_X-MIN, FP_Y-MIN, FP_X-MAX, FP_Y-MAX, ScrollareaX, ScrollareaY, Px_mm
10,MOOSE,Drag,1,1,15,2,7,854,32,3.0,50,DOWN,381,18.0,false,3889,2880,1840,127,882,2,2,1,DOWN,1.0,416.899,763.0,617.0,1396.0,1080.0,1661.0,4.331,
10,MOOSE,Drag,1,1,16,2,7,854,32,6.0,100,DOWN,165,18.0,true,6346,6155,1505,152,39,0,1,1,UP,1.0,426.0,759.0,580.0,1253.0,1080.0,1661.0,4.331,
10,MOOSE,Drag,1,1,17,2,8,854,32,3.0,50,DOWN,424,18.0,true,4168,2655,1423,729,784,1,2,1,DOWN,1.0,454.0,779.0,578.0,1173.0,1080.0,1661.0,4.331,
10,MOOSE,Drag,1,1,18,3,1,854,32,3.0,100,DOWN,204,18.0,true,6917,3729,1777,248,2940,0,2,1,DOWN,1.0,235.0,868.0,644.0,1482.0,1080.0,1661.0,4.331,
10,MOOSE,Drag,1,1,19,3,2,854,32,6.0,100,DOWN,759,18.0,true,5071,4145,1105,271,655,0,1,1,DOWN,1.0,451.406,798.0,643.0,1438.0,1080.0,1661.0,4.331,
10,MOOSE,Drag,1,1,20,3,3,854,32,6.0,50,UP,646,18.0,true,3886,3602,1151,255,29,0,1,1,UP,1.0,435.0,682.0,658.0,1307.0,1080.0,1661.0,4.331,
10,MOOSE,Drag,1,1,21,3,4,854,32,6.0,200,DOWN,663,18.0,true,6949,5936,1343,235,778,0,1,1,DOWN,1.0,379.524,820.0,588.0,1479.0,1080.0,1661.0,4.331,
10,MOOSE,Drag,1,1,22,3,5,854,32,3.0,50,UP,516,18.0,true,2113,1103,288,514,496,0,1,1,UP,1.0,418.0,728.0,708.0,1372.0,1080.0,1661.0,4.331,
10,MOOSE,Drag,1,1,23,3,6,854,32,3.0,300,UP,240,18.0,true,8929,8777,1690,127,25,0,1,1,UP,1.0,335.823,675.0,738.0,1376.0,1080.0,1661.0,4.331,
10,MOOSE,Drag,1,1,24,3,7,854,32,6.0,300,DOWN,786,18.0,true,9427,8592,1391,146,689,-2,1,1,DOWN,1.0,301.0,782.0,539.0,1595.0,1080.0,1661.0,4.331,
10,MOOSE,Drag,1,1,25,3,8,854,32,3.0,200,UP,192,18.0,true,8322,7600,1727,150,572,1,1,1,UP,1.0,418.0,630.0,687.0,1384.0,1080.0,1661.0,4.331,
10,MOOSE,Drag,1,1,26,4,1,854,32,3.0,200,DOWN,813,18.0,true,6014,4143,1296,119,1752,0,1,1,DOWN,1.0,328.0,710.0,589.0,1555.0,1080.0,1661.0,4.331,
10,MOOSE,Drag,1,1,27,4,2,854,32,6.0,50,DOWN,247,18.0,true,3220,2160,912,197,863,0,1,1,DOWN,1.0,453.0,782.0,549.0,1238.0,1080.0,1661.0,4.331,
10,MOOSE,Drag,1,1,28,4,3,854,32,3.0,300,DOWN,524,18.0,true,7445,6495,1056,270,680,0,1,1,DOWN,1.0,362.0,778.0,525.0,1610.0,1080.0,1661.0,4.331,
10,MOOSE,Drag,1,1,29,4,4,854,32,6.0,200,UP,246,18.0,true,6350,6210,1200,96,44,0,1,1,UP,1.0,341.0,656.0,577.0,1315.0,1080.0,1661.0,4.331,
10,MOOSE,Drag,1,1,30,4,5,854,32,3.0,100,UP,427,18.0,true,4367,3761,1199,116,490,0,1,1,DOWN,1.0,389.0,623.0,624.0,1341.0,1080.0,1661.0,4.331,
10,MOOSE,Drag,1,1,31,4,6,854,32,6.0,300,UP,103,18.0,true,9027,7952,671,482,593,0,1,1,UP,1.0,196.0,649.503,662.0,1418.0,1080.0,1661.0,4.331,
10,MOOSE,Drag,1,1,32,4,7,854,32,6.0,100,UP,118,18.0,true,3851,2912,287,475,464,-1,0,1,DOWN,1.0,235.496,781.0,401.0,1353.0,1080.0,1661.0,4.331,
10,MOOSE,Drag,1,1,33,4,8,854,32,3.0,50,DOWN,196,18.0,true,2863,2177,832,185,501,0,1,1,UP,1.0,261.0,837.0,391.0,1500.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,1,1,1,854,32,6.0,100,DOWN,586,18.0,true,7330,4560,2250,11,2759,1,1,1,DOWN,1.0,221.0,652.0,568.472,1542.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,2,1,2,854,32,6.0,300,DOWN,668,18.0,true,12482,11472,2031,130,880,0,1,1,DOWN,1.0,311.001,653.0,572.0,1790.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,3,1,3,854,32,3.0,100,UP,487,18.0,true,7505,7376,2416,95,34,0,1,2,UP,1.0,326.0,659.0,595.0,1311.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,4,1,4,854,32,6.0,50,UP,216,18.0,true,5003,4129,2145,193,681,0,1,1,UP,1.0,375.0,644.786,537.214,1271.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,5,1,5,854,32,3.0,50,UP,242,18.0,true,4747,3520,1870,438,789,0,2,1,DOWN,1.0,394.0,662.0,579.0,1242.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,6,1,6,854,32,3.0,200,DOWN,533,18.0,true,8622,7792,2288,219,611,0,1,1,UP,1.0,321.0,799.0,484.0,1724.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,7,1,7,854,32,3.0,300,UP,193,18.0,true,8271,7375,1680,239,657,0,1,1,UP,1.0,272.0,639.0,604.0,1454.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,8,1,8,854,32,6.0,200,DOWN,496,18.0,true,7125,6224,1505,350,551,1,1,1,DOWN,1.0,280.614,772.0,478.0,1618.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,9,2,1,854,32,6.0,300,UP,153,18.0,true,7894,6191,1260,226,1477,1,2,2,UP,1.0,344.0,720.0,616.0,1430.213,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,10,2,2,854,32,6.0,100,UP,260,18.0,true,5963,5216,2016,250,497,0,1,1,UP,1.0,390.0,725.0,648.0,1444.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,11,2,3,854,32,3.0,100,DOWN,831,18.0,true,4646,4000,1564,66,580,0,1,1,DOWN,1.0,266.0,688.0,498.0,1299.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,12,2,4,854,32,3.0,50,DOWN,303,18.0,true,4960,4655,1980,273,32,0,2,1,UP,1.0,347.0,722.0,553.0,1418.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,13,2,5,854,32,6.0,50,DOWN,689,18.0,true,4418,3633,1329,108,677,0,1,1,DOWN,1.0,381.0,840.0,493.0,1267.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,14,2,6,854,32,6.0,200,UP,305,18.0,true,5447,4529,1262,406,512,0,2,1,UP,1.0,391.201,743.714,608.0,1394.413,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,15,2,7,854,32,3.0,200,UP,615,18.0,true,9034,7792,2832,283,959,0,2,1,DOWN,1.0,282.0,735.5,722.0,1326.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,16,2,8,854,32,3.0,300,DOWN,818,18.0,true,6156,5152,1999,243,761,0,2,2,DOWN,1.0,281.0,836.0,434.0,1599.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,17,3,1,854,32,6.0,300,DOWN,779,18.0,true,6391,4881,2062,109,1401,0,1,1,DOWN,1.0,239.0,814.0,441.0,1524.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,18,3,2,854,32,3.0,50,DOWN,120,18.0,true,4166,3811,1217,291,64,0,2,1,UP,1.0,186.0,866.5,368.5,1645.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,19,3,3,854,32,6.0,100,DOWN,727,18.0,true,6951,6112,1424,190,649,0,1,1,DOWN,1.0,201.0,941.0,408.0,1647.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,20,3,4,854,32,6.0,50,UP,731,18.0,true,4759,4114,2002,104,541,0,1,1,UP,1.0,322.0,855.5,547.0,1409.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,21,3,5,854,32,3.0,300,UP,298,18.0,true,8053,7649,1641,375,29,0,2,1,UP,1.0,289.0,804.0,575.0,1509.5,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,22,3,6,854,32,3.0,200,UP,141,18.0,true,6022,5104,1705,387,531,0,1,1,UP,1.0,252.5,876.0,482.0,1491.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,23,3,7,854,32,3.0,100,DOWN,562,18.0,true,5532,4736,1729,141,655,0,3,1,DOWN,1.0,141.0,867.5,392.99,1641.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,24,3,8,854,32,6.0,200,UP,539,18.0,true,11671,10239,2031,403,1029,1,2,2,DOWN,1.0,219.0,822.0,533.0,1594.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,25,4,1,854,32,3.0,300,DOWN,524,18.0,true,8903,7440,1904,276,1187,0,1,2,DOWN,1.0,217.0,739.0,438.0,1675.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,26,4,2,854,32,3.0,50,UP,530,18.0,true,5688,4528,1951,285,875,0,1,1,DOWN,1.0,295.0,785.0,480.0,1381.481,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,27,4,3,854,32,6.0,50,DOWN,519,18.0,true,4945,4192,2302,192,561,0,3,2,DOWN,1.0,281.0,776.0,467.0,1509.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,28,4,4,854,32,3.0,200,DOWN,716,18.0,true,7505,6847,2144,142,516,0,4,2,DOWN,1.0,282.0,809.87,461.0,1736.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,29,4,5,854,32,6.0,100,UP,629,18.0,true,8331,7455,1856,98,778,0,1,1,UP,1.0,277.5,806.0,533.0,1392.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,30,4,6,854,32,6.0,300,UP,119,18.0,true,15251,14544,2160,117,590,0,1,1,UP,1.0,223.305,697.0,641.0,1399.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,31,4,7,854,32,6.0,200,DOWN,231,18.0,true,5904,5009,1119,282,613,0,2,1,DOWN,1.0,269.0,824.0,424.0,1624.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,1,32,4,8,854,32,3.0,100,UP,289,18.0,true,4281,3504,1149,221,556,0,1,1,UP,1.0,311.599,692.0,548.0,1278.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,1,1,1,854,32,3.0,50,DOWN,369,18.0,true,8051,2960,1758,102,4989,0,2,1,DOWN,1.0,217.0,525.0,569.478,1360.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,2,1,2,854,32,3.0,100,UP,448,18.0,true,8355,7808,2760,76,471,0,1,1,DOWN,1.0,360.433,760.519,757.0,1775.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,3,1,3,854,32,6.0,50,DOWN,212,18.0,true,3445,2591,1534,148,706,0,2,1,DOWN,1.0,368.0,829.969,539.133,1528.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,4,1,4,854,32,3.0,200,UP,586,18.0,true,14214,12847,1935,359,1008,0,1,1,DOWN,1.0,304.0,681.0,772.0,1583.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,5,1,5,854,32,3.0,300,UP,131,18.0,true,7910,7006,1007,212,692,-1,2,1,UP,1.0,294.0,16.0,739.0,1535.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,6,1,6,854,32,6.0,300,UP,391,18.0,true,5889,4799,2104,129,961,0,1,1,UP,1.0,284.423,34.0,533.0,1597.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,7,1,7,854,32,6.0,200,DOWN,426,18.0,true,5173,4512,944,137,524,0,1,1,DOWN,1.0,360.473,814.0,472.0,1633.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,8,1,8,854,32,6.0,100,DOWN,748,18.0,true,4157,3118,1500,443,596,-1,2,1,DOWN,1.0,389.0,761.209,471.175,1617.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,10,2,2,854,32,6.0,200,UP,377,18.0,false,22,0,0,22,0,-199,0,0,null,1.0,325.0,705.5,618.0,1232.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,11,2,2,854,32,3.0,100,DOWN,460,18.0,true,5642,4545,2065,322,775,0,2,1,DOWN,1.0,452.48,748.855,600.0,1359.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,12,2,3,854,32,6.0,200,UP,339,18.0,true,8018,7738,2113,230,50,1,2,2,UP,1.0,392.0,662.0,767.0,1485.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,13,2,4,854,32,6.0,300,DOWN,471,18.0,true,6850,6017,1756,335,498,-1,2,1,DOWN,1.0,411.0,857.0,593.0,1590.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,14,2,5,854,32,6.0,100,UP,330,18.0,true,6231,4897,2241,309,1025,0,1,1,DOWN,1.0,374.0,743.0,713.0,1506.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,15,2,6,854,32,3.0,50,UP,442,18.0,true,7029,4944,3359,712,1373,0,3,1,UP,1.0,418.0,804.923,634.0,1339.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,16,2,7,854,32,3.0,200,DOWN,456,18.0,true,6706,5536,3325,461,709,0,2,1,DOWN,1.0,315.51,854.416,541.967,1551.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,17,2,8,854,32,3.0,300,DOWN,359,18.0,true,6776,6276,1244,457,43,0,1,1,UP,1.0,362.0,840.0,528.0,1483.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,18,3,1,854,32,3.0,200,DOWN,626,18.0,true,7158,5569,1102,246,1343,1,1,1,DOWN,1.0,254.0,888.0,451.0,1500.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,19,3,2,854,32,3.0,300,UP,500,18.0,true,8176,7168,2720,307,701,0,2,2,UP,1.0,181.0,778.0,525.0,1404.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,20,3,3,854,32,6.0,300,UP,477,18.0,true,8536,7871,1487,202,463,0,3,2,DOWN,1.0,227.0,792.0,482.0,1466.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,21,3,4,854,32,6.0,100,UP,294,18.0,true,4352,3504,1486,223,625,0,1,1,UP,1.0,291.0,767.5,502.0,1404.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,22,3,5,854,32,6.0,200,UP,146,18.0,true,7212,6466,2082,153,593,0,3,2,UP,1.0,228.522,744.596,608.0,1328.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,23,3,6,854,32,3.0,100,DOWN,676,18.0,true,4745,4032,1984,101,612,0,2,2,DOWN,1.0,255.0,820.705,472.0,1497.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,24,3,7,854,32,6.0,50,DOWN,508,18.0,true,3365,2704,1309,133,528,0,1,1,DOWN,1.0,300.0,898.0,414.0,1426.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,25,3,8,854,32,3.0,50,DOWN,121,18.0,true,3041,2240,1118,284,517,0,2,1,DOWN,1.0,257.0,873.0,374.0,1617.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,26,4,1,854,32,6.0,200,DOWN,654,18.0,true,7755,6063,1815,217,1475,0,1,1,DOWN,1.0,249.0,679.0,1078.0,1513.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,27,4,2,854,32,6.0,50,UP,751,18.0,true,3851,3295,1740,38,518,1,2,1,UP,1.0,227.0,800.0,555.0,1445.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,28,4,3,854,32,6.0,300,DOWN,815,18.0,true,11289,10560,1296,113,616,1,1,1,DOWN,1.0,210.0,814.0,485.0,1806.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,29,4,4,854,32,3.0,100,UP,646,18.0,true,7221,6939,2785,235,47,0,2,3,UP,1.0,282.0,696.0,623.0,1528.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,30,4,5,854,32,3.0,50,UP,132,18.0,true,10636,9632,2032,364,640,-1,2,3,DOWN,1.0,261.0,694.507,669.0,1666.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,31,4,6,854,32,3.0,300,DOWN,454,18.0,true,11307,10560,1328,240,507,-1,2,2,DOWN,1.0,223.567,829.0,488.0,1829.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,32,4,7,854,32,3.0,200,UP,136,18.0,true,12660,12496,3633,122,42,0,4,3,UP,1.0,244.466,747.0,621.0,1826.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,2,33,4,8,854,32,6.0,100,DOWN,659,18.0,true,6779,5984,1136,102,693,0,3,3,DOWN,1.0,257.0,941.0,418.0,1803.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,1,1,1,854,32,6.0,300,DOWN,700,18.0,true,8437,5664,1937,41,2732,0,2,2,DOWN,1.0,325.0,603.0,1076.0,1919.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,2,1,2,854,32,6.0,200,DOWN,338,18.0,true,6371,5904,1758,222,245,1,1,1,DOWN,1.0,360.0,833.0,483.0,1793.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,3,1,3,854,32,3.0,300,UP,214,18.0,true,6565,5712,1246,258,595,0,4,2,UP,1.0,234.505,285.0,678.0,1492.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,4,1,4,854,32,3.0,200,UP,426,18.0,true,7650,6529,2176,329,792,0,1,1,UP,1.0,317.0,710.0,715.0,1457.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,5,1,5,854,32,3.0,50,UP,426,18.0,true,6630,5536,3331,212,882,0,2,1,DOWN,1.0,259.453,716.0,630.0,1443.426,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,6,1,6,854,32,6.0,50,UP,379,18.0,true,4015,3281,1620,237,497,0,2,1,UP,1.0,266.456,717.0,557.0,1329.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,7,1,7,854,32,6.0,100,DOWN,668,18.0,true,5455,4319,1376,354,782,0,2,2,DOWN,1.0,290.0,765.126,569.0,1515.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,8,1,8,854,32,3.0,100,DOWN,725,18.0,true,6818,6160,3103,114,544,0,1,1,DOWN,1.0,274.0,898.0,483.0,1725.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,9,2,1,854,32,3.0,200,DOWN,800,18.0,true,8036,6976,1358,140,920,0,1,1,DOWN,1.0,305.0,830.0,481.0,1890.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,10,2,2,854,32,3.0,300,DOWN,525,18.0,true,11415,10560,2192,160,695,0,1,1,DOWN,1.0,265.355,805.0,487.0,1917.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,11,2,3,854,32,6.0,100,UP,307,18.0,true,3279,2513,539,306,460,-1,1,1,UP,1.0,327.0,761.0,572.0,1518.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,12,2,4,854,32,6.0,300,UP,361,18.0,true,8840,7953,1709,306,581,0,1,1,UP,1.0,256.151,735.0,577.0,1532.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,13,2,5,854,32,3.0,100,UP,467,18.0,true,7484,6672,2256,119,693,0,1,1,UP,1.0,304.0,770.0,541.0,1433.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,14,2,6,854,32,6.0,50,DOWN,319,18.0,true,3433,2673,1638,34,726,0,2,1,DOWN,1.0,248.0,882.0,437.0,1617.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,15,2,7,854,32,6.0,200,UP,550,18.0,true,8071,7007,895,303,761,0,2,1,DOWN,1.0,277.0,735.0,563.0,1804.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,16,2,8,854,32,3.0,50,DOWN,537,18.0,true,5131,4449,3089,74,608,0,1,1,DOWN,1.0,362.0,891.0,484.0,1696.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,17,3,1,854,32,6.0,300,DOWN,623,18.0,true,5664,4225,1705,85,1354,1,1,1,DOWN,1.0,138.0,725.0,395.417,1584.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,18,3,2,854,32,6.0,50,DOWN,762,18.0,true,3369,2367,1035,281,721,0,1,1,DOWN,1.0,130.0,940.0,297.0,1504.228,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,19,3,3,854,32,6.0,200,UP,354,18.0,true,9028,8704,2016,65,259,0,1,1,DOWN,1.0,206.0,779.0,465.0,1455.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,20,3,4,854,32,3.0,50,UP,650,18.0,true,5844,5279,3324,165,400,0,3,1,DOWN,1.0,252.0,806.0,533.0,1582.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,21,3,5,854,32,3.0,100,DOWN,280,18.0,true,4811,4015,2064,174,622,0,1,1,DOWN,1.0,170.0,871.0,329.0,1710.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,22,3,6,854,32,3.0,200,UP,552,18.0,true,9079,8576,2208,7,496,0,2,2,UP,1.0,212.0,799.0,466.0,1745.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,23,3,7,854,32,3.0,300,DOWN,477,18.0,true,12924,12176,1920,103,645,0,1,1,DOWN,1.0,128.693,888.0,408.0,1890.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,24,3,8,854,32,6.0,100,UP,13,18.0,false,8346,6688,3045,1119,539,-3,0,1,UP,1.0,115.0,749.0,473.0,1538.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,25,3,8,854,32,6.0,100,UP,260,18.0,true,11077,9919,2239,367,791,-1,2,3,DOWN,1.0,192.0,775.0,515.0,1531.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,26,4,1,854,32,3.0,200,DOWN,391,18.0,true,8026,6593,1948,134,1299,0,1,1,DOWN,1.0,231.0,909.0,528.0,1653.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,27,4,2,854,32,3.0,300,UP,162,18.0,true,7873,7248,1339,192,433,0,1,1,UP,1.0,196.0,814.0,454.0,1496.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,28,4,3,854,32,3.0,50,DOWN,347,18.0,true,2834,2192,1663,225,417,0,2,1,DOWN,1.0,199.748,803.5,372.0,1621.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,29,4,4,854,32,6.0,300,UP,217,18.0,true,6082,5748,1500,292,42,0,3,2,UP,1.0,112.0,783.0,386.0,1507.5,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,30,4,5,854,32,6.0,200,DOWN,612,18.0,true,7722,6672,1328,230,820,0,2,2,DOWN,1.0,142.0,892.5,400.5,1762.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,31,4,6,854,32,3.0,100,UP,129,18.0,true,8059,7217,1504,264,578,0,2,3,UP,1.0,224.0,868.0,597.0,1501.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,32,4,7,854,32,6.0,100,DOWN,467,18.0,true,7515,6592,1360,362,561,1,1,1,DOWN,1.0,158.0,993.0,363.0,1710.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,3,33,4,8,854,32,6.0,50,UP,265,18.0,true,4472,3921,2076,83,468,0,1,1,UP,1.0,231.0,840.782,456.0,1528.0,1080.0,1661.0,4.331,
10,MOOSE,iOS,1,4,1,1,1,854,32,3.0,50,DOWN,94,18.0,true,4122,2304,1246,215,1603,0,1,1,DOWN,1.0,296.0,510.0,495.0,1675.0,1080.0,1661.0,4.331,
