ID, Device, Mode, ExpPart, Round, Trial, Block, Trial in Block, Text Length (lines), Visible Lines, Frame Height, Distance, Direction, Target Line, Line Height, Hit, T_Trial, T_Scroll, T_FineTune, T_Select, T_StartScrolling, errorDistance(lines), inFrameCount, visibleCount, Start direction, Finger count, FP_X-MIN, FP_Y-MIN, FP_X-MAX, FP_Y-MAX, ScrollareaX, ScrollareaY, Px_mm
15,MOOSE,Rubbing,1,1,18,3,2,854,32,6.0,200,DOWN,659,18.0,true,6130,5264,2943,179,687,0,1,1,DOWN,1.0,324.0,401.0,411.0,961.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,1,19,3,3,854,32,6.0,50,DOWN,702,18.0,true,3443,2815,1679,86,542,0,2,1,DOWN,1.0,395.091,354.0,448.0,832.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,1,20,3,4,854,32,6.0,100,UP,528,18.0,true,3328,2336,320,248,744,-1,1,1,UP,1.0,372.0,469.5,436.0,881.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,1,21,3,5,854,32,6.0,300,UP,251,18.0,true,6628,6537,1695,56,35,-1,1,1,UP,1.0,372.656,345.0,459.0,1033.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,1,22,3,6,854,32,3.0,50,UP,762,18.0,true,4664,3344,1185,189,1131,0,1,2,UP,1.0,359.0,449.0,411.0,1121.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,1,23,3,7,854,32,3.0,300,DOWN,349,18.0,true,5908,5783,1297,77,48,0,1,1,UP,2.0,363.0,416.0,709.0,1194.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,1,24,3,8,854,32,3.0,100,DOWN,251,18.0,true,3218,2481,1232,140,597,0,1,1,DOWN,1.0,364.535,389.0,709.0,1194.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,1,25,4,1,854,32,3.0,200,DOWN,315,18.0,true,4268,3231,1633,233,804,-1,1,1,DOWN,1.0,384.0,391.5,448.0,984.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,1,26,4,2,854,32,6.0,300,DOWN,489,18.0,true,5904,5408,2512,33,463,0,2,1,DOWN,2.0,397.0,357.0,757.0,1121.5,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,1,27,4,3,854,32,6.0,200,UP,146,18.0,true,5730,5677,1897,7,46,2,1,2,UP,1.0,368.0,429.0,455.0,1129.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,1,28,4,4,854,32,3.0,300,UP,148,18.0,true,5292,4529,1505,146,617,0,1,1,DOWN,1.0,376.0,422.0,447.512,1112.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,1,29,4,5,854,32,6.0,50,UP,482,18.0,true,2783,1967,1231,147,669,1,1,1,UP,2.0,385.0,479.0,757.0,1142.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,1,30,4,6,854,32,3.0,100,UP,531,18.0,true,2240,1343,0,804,93,-1,0,0,DOWN,1.0,388.0,613.5,432.0,1072.5,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,1,31,4,7,854,32,3.0,50,DOWN,347,18.0,true,4025,2912,1425,365,748,0,1,2,DOWN,2.0,375.0,441.0,733.0,1177.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,1,32,4,8,854,32,6.0,100,DOWN,341,18.0,true,2340,2112,0,181,47,0,1,1,UP,1.0,412.571,418.5,451.447,878.5,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,1,1,1,854,32,6.0,100,DOWN,510,18.0,true,2690,1664,624,152,874,-1,1,1,DOWN,2.0,339.0,355.0,766.0,846.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,2,1,2,854,32,3.0,50,UP,570,18.0,true,4611,3920,1600,44,647,0,2,2,UP,1.0,392.345,511.0,438.38,1023.258,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,3,1,3,854,32,6.0,200,DOWN,315,18.0,true,6175,5394,3136,98,683,-2,1,1,DOWN,1.0,375.353,446.0,443.0,1088.463,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,4,1,4,854,32,3.0,100,DOWN,470,18.0,true,3272,2480,879,178,614,0,1,1,DOWN,1.0,366.0,380.0,404.0,1174.483,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,5,1,5,854,32,6.0,300,DOWN,653,18.0,true,6376,5535,1296,427,414,0,1,1,UP,2.0,314.442,469.0,699.0,1298.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,6,1,6,854,32,3.0,300,UP,71,18.0,true,6431,5857,1248,126,448,0,1,2,UP,1.0,320.0,425.0,421.5,1156.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,7,1,7,854,32,3.0,200,UP,74,18.0,true,8250,8097,1249,82,71,0,1,2,UP,1.0,334.805,399.5,439.0,1132.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,8,1,8,854,32,6.0,50,UP,371,18.0,true,3972,3233,1489,7,732,0,1,2,UP,2.0,339.401,551.0,669.0,1322.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,9,2,1,854,32,3.0,200,DOWN,371,18.0,true,5092,4192,1056,3,897,0,1,1,DOWN,1.0,315.0,472.0,408.0,1205.346,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,10,2,2,854,32,6.0,300,UP,239,18.0,true,4684,4627,1312,14,43,-1,1,1,UP,1.0,323.0,489.5,422.0,1204.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,11,2,3,854,32,6.0,50,DOWN,162,18.0,true,3785,3600,1136,130,55,-1,1,2,DOWN,1.0,346.426,438.0,438.581,1019.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,12,2,4,854,32,3.0,300,DOWN,658,18.0,true,5656,4719,946,342,595,0,1,2,DOWN,1.0,322.353,450.5,438.0,1107.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,13,2,5,854,32,6.0,200,UP,363,18.0,true,5423,5285,1121,108,30,1,1,1,UP,1.0,342.0,472.0,440.0,1159.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,14,2,6,854,32,3.0,100,UP,136,18.0,true,2553,1777,0,741,35,0,0,0,UP,1.0,355.0,427.0,435.0,1082.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,15,2,7,854,32,3.0,50,DOWN,654,18.0,true,2827,2161,1553,194,472,0,1,1,DOWN,1.0,334.0,471.0,429.0,1039.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,16,2,8,854,32,6.0,100,UP,506,18.0,true,4548,3985,1272,13,550,0,1,1,UP,1.0,341.0,405.0,458.0,1040.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,17,3,1,854,32,3.0,50,UP,637,18.0,true,4500,3362,1473,96,1042,0,1,1,UP,1.0,261.0,346.0,476.0,957.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,18,3,2,854,32,6.0,50,DOWN,333,18.0,true,1931,1359,63,532,40,-1,1,1,UP,1.0,396.0,378.0,449.0,733.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,19,3,3,854,32,3.0,200,UP,379,18.0,true,3829,2960,463,183,686,0,1,1,UP,1.0,341.276,402.5,425.482,1012.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,20,3,4,854,32,3.0,300,DOWN,738,18.0,true,5451,4495,1694,398,558,-1,1,1,DOWN,2.0,326.0,466.0,649.0,1363.5,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,21,3,5,854,32,6.0,200,DOWN,601,18.0,true,5342,5304,1504,4,34,2,1,2,UP,1.0,323.0,450.0,374.0,1197.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,22,3,6,854,32,6.0,300,UP,283,18.0,true,6627,6016,543,47,564,0,1,1,UP,2.0,246.0,437.5,871.0,1124.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,23,3,7,854,32,3.0,100,DOWN,319,18.0,true,5224,4479,1216,326,419,0,2,2,DOWN,1.0,334.0,441.0,477.0,1151.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,24,3,8,854,32,6.0,100,UP,403,18.0,true,2876,2526,927,29,321,1,1,1,DOWN,1.0,344.0,467.0,418.0,1125.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,25,4,1,854,32,6.0,100,DOWN,519,18.0,true,2546,1056,0,681,809,-1,0,0,DOWN,1.0,307.0,515.0,382.932,1049.5,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,26,4,2,854,32,3.0,100,UP,195,18.0,true,3053,2753,1250,14,286,0,1,1,DOWN,1.0,335.365,601.0,373.769,1108.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,27,4,3,854,32,3.0,50,DOWN,576,18.0,true,2109,1505,688,154,450,0,1,1,DOWN,1.0,338.26,633.0,380.0,955.048,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,28,4,4,854,32,6.0,50,UP,62,18.0,true,2134,1600,543,52,482,-2,1,1,UP,1.0,314.0,648.0,363.0,1090.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,29,4,5,854,32,6.0,200,UP,142,18.0,true,4455,4192,1168,17,246,-1,1,1,DOWN,1.0,312.544,427.0,406.0,1103.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,30,4,6,854,32,6.0,300,DOWN,407,18.0,true,4178,3603,1476,102,473,0,1,1,DOWN,1.0,310.991,465.5,455.0,1147.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,31,4,7,854,32,3.0,300,UP,350,18.0,true,5247,4480,2080,140,627,0,2,1,UP,1.0,309.0,440.0,433.0,1116.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,2,32,4,8,854,32,3.0,200,DOWN,444,18.0,true,3493,2689,1024,277,527,0,1,1,DOWN,1.0,307.632,482.0,361.0,1039.5,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,1,1,1,854,32,6.0,300,UP,232,18.0,true,4019,2560,0,705,754,2,0,1,DOWN,1.0,278.0,342.0,361.501,1124.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,2,1,2,854,32,3.0,200,UP,236,18.0,true,3653,3297,1039,95,261,0,1,1,DOWN,1.0,296.0,543.0,331.0,1172.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,3,1,3,854,32,3.0,100,DOWN,720,18.0,true,2895,2004,0,812,79,0,0,1,DOWN,1.0,243.0,509.0,305.0,1075.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,4,1,4,854,32,6.0,50,UP,255,18.0,true,3248,2890,1793,319,39,1,1,1,DOWN,1.0,246.482,629.0,275.0,1160.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,5,1,5,854,32,3.0,300,DOWN,748,18.0,true,5311,4511,2304,188,612,0,1,1,DOWN,1.0,202.0,410.0,265.471,1073.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,6,1,6,854,32,3.0,50,DOWN,202,18.0,true,3206,2592,928,129,485,0,1,1,UP,1.0,223.5,464.52,252.524,1105.5,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,7,1,7,854,32,6.0,100,DOWN,727,18.0,true,3934,3007,1008,31,896,0,1,1,DOWN,1.0,215.0,436.0,272.0,1139.5,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,8,1,8,854,32,6.0,200,UP,130,18.0,true,5060,4915,2447,107,38,1,1,1,UP,1.0,209.463,594.0,251.0,1175.5,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,9,2,1,854,32,3.0,100,UP,506,18.0,true,3025,1344,0,749,932,0,0,1,UP,1.0,162.0,511.0,434.268,931.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,10,2,2,854,32,6.0,200,DOWN,725,18.0,true,3722,3104,895,45,573,2,1,1,DOWN,1.0,379.718,429.0,432.0,987.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,11,2,3,854,32,3.0,50,UP,454,18.0,true,2326,2189,1136,87,50,-1,1,1,UP,1.0,372.0,703.5,410.329,1017.5,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,12,2,4,854,32,6.0,100,UP,32,18.0,true,3047,2432,1152,138,477,-1,1,1,UP,1.0,364.0,398.0,434.0,1035.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,13,2,5,854,32,3.0,200,DOWN,733,18.0,true,3311,2347,225,902,62,1,0,1,DOWN,1.0,363.0,500.0,422.701,925.5,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,14,2,6,854,32,6.0,50,DOWN,362,18.0,true,2506,1489,0,572,445,0,0,1,UP,1.0,335.5,570.0,388.0,1070.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,15,2,7,854,32,6.0,300,DOWN,775,18.0,true,4439,3439,0,566,434,0,0,1,UP,1.0,335.0,501.0,390.588,1102.5,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,16,2,8,854,32,3.0,300,UP,297,18.0,true,5153,5074,1217,47,32,-1,0,1,UP,1.0,328.469,391.0,411.0,992.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,17,3,1,854,32,3.0,100,UP,572,18.0,true,4222,3008,241,282,932,0,1,1,DOWN,1.0,321.0,406.0,422.0,1125.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,18,3,2,854,32,3.0,50,DOWN,835,18.0,true,1871,607,0,746,518,-1,1,1,UP,1.0,369.476,478.0,433.228,906.5,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,19,3,3,854,32,6.0,200,UP,228,18.0,true,3267,2940,335,278,49,-2,1,1,UP,1.0,348.0,431.5,422.0,1095.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,20,3,4,854,32,6.0,100,DOWN,412,18.0,true,3131,2545,1632,89,497,0,1,1,DOWN,1.0,349.0,492.5,406.0,1039.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,21,3,5,854,32,6.0,50,DOWN,148,18.0,true,3663,2545,0,616,502,0,0,1,UP,1.0,309.0,561.0,407.0,1046.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,22,3,6,854,32,6.0,300,DOWN,348,18.0,false,4372,3200,640,647,525,-3,1,1,DOWN,1.0,336.0,531.0,399.0,1074.48,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,23,3,6,854,32,6.0,300,DOWN,736,18.0,true,4814,3424,1120,72,1318,-1,1,1,DOWN,1.0,319.0,458.0,406.5,1069.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,24,3,7,854,32,3.0,300,UP,367,18.0,true,4826,4144,1312,128,554,0,1,1,UP,1.0,336.0,500.0,448.0,1049.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,25,3,8,854,32,3.0,200,UP,596,18.0,true,3489,2304,160,683,502,0,0,1,DOWN,1.0,355.0,448.0,423.0,1127.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,26,4,1,854,32,3.0,50,UP,631,18.0,true,7819,6928,2657,78,813,0,2,2,DOWN,1.0,302.0,481.0,408.0,1209.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,27,4,2,854,32,6.0,300,UP,209,18.0,true,4030,3931,1135,56,43,0,1,1,UP,1.0,330.0,611.5,392.0,1054.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,28,4,3,854,32,3.0,300,DOWN,665,18.0,true,4869,3984,1249,273,612,1,1,1,DOWN,1.0,327.269,569.0,380.724,1070.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,29,4,4,854,32,3.0,100,DOWN,529,18.0,true,6871,6177,1040,149,545,0,2,2,UP,1.0,303.0,555.5,414.0,1237.5,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,30,4,5,854,32,3.0,200,DOWN,669,18.0,true,3033,2336,448,121,576,0,1,1,DOWN,1.0,326.297,436.5,399.149,959.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,31,4,6,854,32,6.0,200,DOWN,519,18.0,true,4651,3935,1552,34,682,1,1,1,DOWN,1.0,309.0,452.0,378.125,1181.328,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,32,4,7,854,32,6.0,100,UP,529,18.0,true,5092,3951,3039,195,946,0,1,1,UP,2.0,303.0,520.0,647.0,1354.0,1080.0,1661.0,4.331,
15,MOOSE,Rubbing,1,3,33,4,8,854,32,6.0,50,UP,449,18.0,true,3218,2319,1695,292,607,2,1,1,UP,1.0,320.0,645.0,390.726,1130.5,1080.0,1661.0,4.331,
