ID, Device, Mode, Trial Number, Block Number, Trial in Block, Text Length (lines), Visible Lines, Frame Height, Distance, Direction, Target Line, Line Height, Hit, T_Trial, T_Scroll, T_FineTune, T_Select, T_StartScrolling, errorDistance(lines), inFrameCount, visibleCount, Start direction, Finger count, FP_X-MIN, FP_Y-MIN, FP_X-MAX, FP_Y-MAX, ScrollareaX, ScrollareaY, Px_mm
2,MOOSE,iOS,13,2,5,854,32,6.0,100,DOWN,402,18.0,true,2428,1599,699,168,661,1,1,1,DOWN,1.0,468.0,547.0,559.0,928.0,1080.0,1661.0,4.331
2,MOOSE,iOS,14,2,6,854,32,3.0,200,DOWN,582,18.0,true,4770,4600,1920,119,51,1,2,2,DOWN,1.0,445.0,555.0,583.0,1015.0,1080.0,1661.0,4.331
2,MOOSE,iOS,15,2,7,854,32,3.0,100,UP,103,18.0,true,4619,3954,749,611,54,-1,1,1,DOWN,1.0,423.0,539.0,541.0,967.0,1080.0,1661.0,4.331
2,MOOSE,iOS,16,2,8,854,32,6.0,50,UP,334,18.0,true,3882,2928,1306,201,753,1,1,1,UP,1.0,407.0,627.0,548.0,1020.0,1080.0,1661.0,4.331
2,MOOSE,iOS,17,3,1,854,32,6.0,50,UP,20,18.0,true,3878,2256,928,112,1510,-2,1,1,UP,1.0,158.0,577.0,426.0,1082.0,1080.0,1661.0,4.331
2,MOOSE,iOS,18,3,2,854,32,3.0,50,DOWN,470,18.0,true,3493,2771,1953,43,679,1,1,1,DOWN,1.0,387.0,507.0,496.0,918.375,1080.0,1661.0,4.331
2,MOOSE,iOS,19,3,3,854,32,3.0,100,DOWN,376,18.0,true,2042,960,142,523,559,1,0,1,DOWN,1.0,373.0,575.0,480.0,1014.0,1080.0,1661.0,4.331
2,MOOSE,iOS,20,3,4,854,32,6.0,100,UP,550,18.0,true,5099,4295,1683,284,520,-1,3,2,DOWN,1.0,380.0,490.0,524.0,1008.0,1080.0,1661.0,4.331
2,MOOSE,iOS,21,3,5,854,32,3.0,200,UP,287,18.0,true,7397,7095,976,251,51,1,1,1,UP,1.0,408.0,474.0,555.0,992.0,1080.0,1661.0,4.331
2,MOOSE,iOS,22,3,6,854,32,6.0,200,UP,579,18.0,true,4407,3648,1404,162,597,0,1,1,DOWN,1.0,405.0,534.0,569.0,1062.0,1080.0,1661.0,4.331
2,MOOSE,iOS,23,3,7,854,32,6.0,300,DOWN,475,18.0,true,6640,5920,1407,45,675,0,2,3,DOWN,1.0,376.0,501.0,554.0,1021.0,1080.0,1661.0,4.331
2,MOOSE,iOS,24,3,8,854,32,3.0,300,DOWN,467,18.0,true,7283,6289,2255,365,629,0,2,1,DOWN,1.0,397.0,532.0,570.0,1033.0,1080.0,1661.0,4.331
2,MOOSE,iOS,25,4,1,854,32,3.0,50,UP,44,18.0,true,4772,2992,1647,97,1683,-1,0,1,DOWN,1.0,206.0,543.0,481.0,1076.0,1080.0,1661.0,4.331
2,MOOSE,iOS,26,4,2,854,32,3.0,100,UP,34,18.0,true,5098,3983,1790,424,691,1,1,1,UP,1.0,367.0,578.0,483.0,1055.0,1080.0,1661.0,4.331
2,MOOSE,iOS,27,4,3,854,32,3.0,200,DOWN,483,18.0,true,5473,4448,2334,192,833,0,2,1,DOWN,1.0,378.0,514.0,529.0,1069.0,1080.0,1661.0,4.331
2,MOOSE,iOS,28,4,4,854,32,6.0,100,DOWN,650,18.0,true,3692,3185,207,452,55,0,1,1,UP,1.0,413.0,556.0,530.0,986.0,1080.0,1661.0,4.331
2,MOOSE,iOS,29,4,5,854,32,6.0,300,UP,216,18.0,true,4324,3216,43,570,538,-1,1,1,UP,1.0,382.471,521.0,496.0,1007.0,1080.0,1661.0,4.331
2,MOOSE,iOS,30,4,6,854,32,6.0,200,DOWN,332,18.0,true,4626,3888,991,214,524,0,1,1,DOWN,1.0,387.0,493.0,538.0,1107.0,1080.0,1661.0,4.331
2,MOOSE,iOS,31,4,7,854,32,3.0,300,UP,451,18.0,true,4581,4513,2117,20,48,0,1,1,DOWN,1.0,382.0,494.0,621.0,1014.0,1080.0,1661.0,4.331
2,MOOSE,iOS,32,4,8,854,32,6.0,50,DOWN,454,18.0,true,3698,2912,844,180,606,0,2,2,DOWN,1.0,398.0,538.0,473.0,949.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,1,1,1,854,32,3.0,50,UP,640,18.0,true,4453,2767,1630,278,1408,-1,0,1,UP,1.0,129.0,477.0,381.0,897.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,2,1,2,854,32,6.0,300,DOWN,582,18.0,true,5107,4207,1438,12,888,1,1,1,DOWN,1.0,270.0,474.0,379.0,1409.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,3,1,3,854,32,3.0,200,UP,34,18.0,true,4900,4063,686,249,588,-1,1,1,UP,1.0,279.0,313.5,347.0,1184.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,4,1,4,854,32,6.0,100,UP,646,18.0,false,4469,3744,701,49,676,-3,0,1,DOWN,1.0,257.495,287.5,385.0,996.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,5,1,5,854,32,6.0,200,DOWN,663,18.0,true,5892,4959,3068,25,908,0,3,1,DOWN,1.0,319.0,310.0,495.0,1347.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,6,1,6,854,32,3.0,100,UP,132,18.0,true,5138,4497,1552,12,629,0,1,1,DOWN,1.0,366.0,297.5,529.312,1223.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,7,1,7,854,32,6.0,50,DOWN,741,18.0,true,2874,1919,1295,15,940,0,1,1,DOWN,1.0,481.0,466.0,566.0,1057.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,8,1,8,854,32,3.0,300,DOWN,334,18.0,true,6897,6143,3286,5,749,0,3,1,DOWN,1.0,384.0,507.0,541.0,1396.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,9,2,1,854,32,3.0,200,DOWN,521,18.0,true,5836,4543,2255,13,1280,0,2,1,DOWN,1.0,149.0,647.0,460.0,1402.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,10,2,2,854,32,3.0,50,DOWN,65,18.0,true,4082,3296,1931,13,773,0,1,1,DOWN,1.0,371.0,688.0,510.0,1175.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,11,2,3,854,32,6.0,300,UP,311,18.0,true,6422,5168,1421,56,1198,0,1,1,UP,1.0,288.0,388.0,434.352,1302.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,12,2,4,854,32,3.0,100,DOWN,630,18.0,true,3215,2000,223,438,777,0,1,1,UP,1.0,348.0,388.0,520.0,1258.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,13,2,5,854,32,6.0,50,UP,26,18.0,false,2907,1935,638,121,851,4,1,1,UP,1.0,363.0,420.5,405.0,981.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,14,2,6,854,32,3.0,300,UP,332,18.0,true,6132,4912,1754,168,1052,0,1,1,UP,1.0,429.0,239.5,530.0,1173.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,15,2,7,854,32,6.0,200,UP,194,18.0,true,4137,3231,1486,15,891,-1,1,1,DOWN,1.0,344.554,428.5,478.691,1312.5,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,16,2,8,854,32,6.0,100,DOWN,839,18.0,true,3426,1951,1055,347,1128,2,1,1,DOWN,1.0,400.0,285.0,673.0,1160.48,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,17,3,1,854,32,6.0,300,UP,291,18.0,true,8853,7423,4079,10,1420,2,4,1,UP,1.0,132.0,74.0,419.714,1009.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,18,3,2,854,32,6.0,100,DOWN,813,18.0,true,3367,2064,1084,16,1287,-1,1,1,DOWN,1.0,349.0,178.0,482.0,935.491,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,19,3,3,854,32,3.0,100,DOWN,244,18.0,true,4265,3472,2267,14,779,-1,3,1,DOWN,1.0,337.566,307.0,518.0,1118.478,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,20,3,4,854,32,6.0,200,DOWN,620,18.0,true,4629,3183,430,406,1040,2,1,1,DOWN,1.0,320.0,394.0,513.0,1295.368,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,21,3,5,854,32,3.0,200,UP,47,18.0,true,4044,3151,1647,11,882,0,1,1,UP,1.0,255.0,320.0,322.0,1272.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,22,3,6,854,32,3.0,300,UP,400,18.0,true,4847,3649,1244,297,901,0,1,1,UP,1.0,278.0,205.5,346.0,1106.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,23,3,7,854,32,6.0,50,DOWN,534,18.0,true,2444,1743,1054,17,684,0,1,1,DOWN,1.0,426.0,268.0,544.495,857.484,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,24,3,8,854,32,3.0,50,UP,410,18.0,true,2724,1184,270,537,1003,0,1,1,UP,1.0,391.327,264.29,410.0,886.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,25,4,1,854,32,3.0,100,UP,559,18.0,true,3760,2384,1119,259,1117,0,2,1,DOWN,1.0,141.0,206.5,478.801,1128.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,26,4,2,854,32,6.0,200,UP,356,18.0,false,3857,3055,1247,256,546,-3,0,1,UP,1.0,295.468,171.5,338.0,962.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,27,4,3,854,32,6.0,50,UP,352,18.0,true,2746,2143,1245,13,590,0,2,1,UP,1.0,231.672,265.0,302.673,827.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,28,4,4,854,32,3.0,50,DOWN,820,18.0,true,3129,1968,1261,118,1043,-1,1,1,DOWN,1.0,371.0,264.0,458.495,842.5,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,29,4,5,854,32,3.0,200,DOWN,434,18.0,true,5127,4224,2219,9,894,0,3,1,DOWN,1.0,302.0,190.0,479.494,1003.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,30,4,6,854,32,6.0,300,DOWN,525,18.0,true,4880,3744,1198,12,1124,0,2,1,DOWN,1.0,285.0,299.0,458.0,1211.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,31,4,7,854,32,6.0,100,UP,299,18.0,true,4136,3407,1774,17,712,0,2,1,UP,1.0,221.0,306.5,325.0,1046.0,1080.0,1661.0,4.331
2,MOOSE,TrackPoint,32,4,8,854,32,3.0,300,DOWN,666,18.0,true,4901,4128,1661,12,761,0,1,1,DOWN,1.0,292.5,236.0,475.0,1235.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,1,1,1,854,32,6.0,300,DOWN,603,18.0,true,19116,16944,4785,1350,822,-2,1,1,DOWN,2.0,145.0,560.0,827.0,770.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,2,1,2,854,32,3.0,300,DOWN,757,18.0,true,24736,23952,7505,351,433,0,2,1,DOWN,2.0,204.0,577.0,832.0,798.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,3,1,3,854,32,3.0,200,DOWN,407,18.0,true,16434,15009,6001,322,1103,0,1,1,DOWN,2.0,293.0,559.451,837.0,778.516,1080.0,1661.0,4.331
2,MOOSE,Circle3,4,1,4,854,32,3.0,100,UP,386,18.0,true,8349,8180,1472,106,63,-1,0,1,UP,2.0,186.477,582.0,817.5,891.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,5,1,5,854,32,3.0,50,UP,560,18.0,true,5978,4991,1790,87,900,0,1,1,UP,2.0,193.0,579.0,829.0,751.5,1080.0,1661.0,4.331
2,MOOSE,Circle3,6,1,6,854,32,6.0,50,DOWN,135,18.0,true,6736,5824,4320,16,896,0,1,1,DOWN,2.0,143.0,503.0,831.0,783.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,7,1,7,854,32,6.0,100,UP,143,18.0,true,7515,6640,1504,59,816,0,1,1,UP,2.0,121.431,479.502,841.0,758.491,1080.0,1661.0,4.331
2,MOOSE,Circle3,8,1,8,854,32,6.0,200,UP,451,18.0,true,22128,21056,4304,112,960,0,1,1,DOWN,2.0,126.0,491.476,842.067,960.639,1080.0,1661.0,4.331
2,MOOSE,Circle3,9,2,1,854,32,6.0,100,DOWN,307,18.0,false,10298,9120,3824,219,959,-3,2,1,DOWN,1.0,132.0,606.0,427.0,970.5,1080.0,1661.0,4.331
2,MOOSE,Circle3,10,2,2,854,32,6.0,300,UP,402,18.0,false,20015,19265,3312,66,684,-3,0,1,DOWN,3.0,57.0,575.0,1068.0,1009.001,1080.0,1661.0,4.331
2,MOOSE,Circle3,11,2,3,854,32,3.0,200,UP,460,18.0,true,25624,24560,3120,18,1046,0,1,1,DOWN,2.0,44.0,459.0,878.0,974.971,1080.0,1661.0,4.331
2,MOOSE,Circle3,12,2,4,854,32,3.0,100,DOWN,513,18.0,true,11302,10128,1216,255,919,-1,1,1,DOWN,2.0,133.537,435.475,826.0,845.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,13,2,5,854,32,6.0,50,UP,420,18.0,true,8777,8716,5952,8,53,0,1,1,DOWN,2.0,95.0,446.0,823.0,750.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,14,2,6,854,32,6.0,200,DOWN,714,18.0,true,13255,12369,1201,142,744,2,1,1,DOWN,2.0,123.0,424.0,874.0,827.524,1080.0,1661.0,4.331
2,MOOSE,Circle3,15,2,7,854,32,3.0,300,UP,329,18.0,true,20073,19904,2400,115,54,0,0,1,UP,2.0,149.5,446.0,992.0,962.504,1080.0,1661.0,4.331
2,MOOSE,Circle3,16,2,8,854,32,3.0,50,DOWN,655,18.0,true,4667,4240,1696,210,217,0,2,1,DOWN,2.0,202.501,528.0,433.0,790.535,1080.0,1661.0,4.331
2,MOOSE,Circle3,17,3,1,854,32,6.0,50,DOWN,480,18.0,true,3792,2592,736,139,1061,1,1,1,DOWN,2.0,192.446,512.0,965.0,1297.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,18,3,2,854,32,6.0,300,UP,121,18.0,true,22040,21637,4496,359,44,-1,0,1,DOWN,3.0,6.59,445.636,1037.0,990.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,19,3,3,854,32,3.0,300,DOWN,552,18.0,false,16160,15904,2096,81,175,2,2,1,UP,3.0,136.529,456.0,1068.0,1919.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,20,3,4,854,32,6.0,200,UP,397,18.0,true,23385,23200,2545,136,49,-1,1,1,UP,2.0,213.0,425.0,1079.0,1919.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,21,3,5,854,32,3.0,50,DOWN,296,18.0,true,4679,4251,1200,369,59,0,1,1,UP,1.0,268.0,619.0,461.714,940.669,1080.0,1661.0,4.331
2,MOOSE,Circle3,22,3,6,854,32,6.0,100,UP,136,18.0,true,9535,9453,1392,31,51,1,1,1,UP,2.0,191.0,466.483,1070.0,1919.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,23,3,7,854,32,3.0,100,UP,29,18.0,true,9104,8096,3696,257,751,-1,1,1,DOWN,1.0,213.0,626.0,600.0,978.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,24,3,8,854,32,3.0,200,DOWN,816,18.0,true,6947,6001,288,418,528,1,0,1,DOWN,1.0,332.249,568.555,634.725,920.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,25,4,1,854,32,6.0,50,UP,696,18.0,true,3669,2368,1088,89,1212,1,1,1,UP,1.0,118.0,517.0,370.307,925.496,1080.0,1661.0,4.331
2,MOOSE,Circle3,26,4,2,854,32,6.0,100,DOWN,635,18.0,false,3704,3569,607,87,48,-7,1,1,UP,1.0,106.567,530.475,372.0,798.719,1080.0,1661.0,4.331
2,MOOSE,Circle3,27,4,3,854,32,3.0,200,UP,267,18.0,false,8181,6512,1520,764,905,-2,1,1,UP,1.0,96.796,488.557,345.683,850.993,1080.0,1661.0,4.331
2,MOOSE,Circle3,28,4,4,854,32,3.0,50,UP,54,18.0,true,8528,7360,6064,190,978,1,3,1,UP,1.0,171.935,593.309,324.499,768.494,1080.0,1661.0,4.331
2,MOOSE,Circle3,29,4,5,854,32,3.0,300,UP,206,18.0,true,20355,19328,1793,324,703,0,0,1,DOWN,1.0,80.948,562.7,575.405,1003.848,1080.0,1661.0,4.331
2,MOOSE,Circle3,30,4,6,854,32,6.0,300,DOWN,639,18.0,true,19064,18848,1808,87,129,-1,1,1,UP,1.0,228.819,629.0,592.0,826.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,31,4,7,854,32,6.0,200,DOWN,593,18.0,true,16040,15312,1312,59,669,2,1,1,DOWN,2.0,323.845,475.75,1079.0,927.0,1080.0,1661.0,4.331
2,MOOSE,Circle3,32,4,8,854,32,3.0,100,DOWN,534,18.0,true,10498,10339,4272,101,58,0,1,1,DOWN,1.0,344.0,521.399,634.6,926.402,1080.0,1661.0,4.331
2,MOOSE,Rubbing,1,1,1,854,32,6.0,200,UP,225,18.0,true,13827,12959,3168,27,841,-1,1,2,DOWN,1.0,171.0,593.0,422.0,1018.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,2,1,2,854,32,3.0,50,DOWN,284,18.0,true,3353,2608,1680,166,579,-1,0,1,DOWN,1.0,363.5,562.0,431.0,935.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,3,1,3,854,32,6.0,100,UP,39,18.0,true,6495,6290,1633,124,81,2,2,3,UP,1.0,363.0,525.0,464.0,1024.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,4,1,4,854,32,6.0,50,UP,308,18.0,true,3892,3738,963,105,49,-1,1,1,DOWN,1.0,376.469,857.5,432.0,1129.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,5,1,5,854,32,3.0,100,DOWN,298,18.0,true,4622,3744,2015,244,634,1,1,1,DOWN,1.0,352.0,610.0,429.0,1062.5,1080.0,1661.0,4.331
2,MOOSE,Rubbing,6,1,6,854,32,3.0,300,UP,510,18.0,true,7414,7274,2655,79,61,0,1,1,DOWN,1.0,293.339,526.0,439.0,1161.5,1080.0,1661.0,4.331
2,MOOSE,Rubbing,7,1,7,854,32,3.0,200,DOWN,400,18.0,true,6249,5759,1902,44,446,-1,1,1,UP,1.0,289.0,587.0,418.0,1150.5,1080.0,1661.0,4.331
2,MOOSE,Rubbing,8,1,8,854,32,6.0,300,DOWN,710,18.0,true,6901,6144,2256,41,716,-1,2,1,DOWN,1.0,287.745,489.0,440.0,1002.5,1080.0,1661.0,4.331
2,MOOSE,Rubbing,9,2,1,854,32,6.0,50,DOWN,390,18.0,true,2600,1200,143,461,939,1,0,1,DOWN,1.0,194.0,687.0,407.0,1028.5,1080.0,1661.0,4.331
2,MOOSE,Rubbing,10,2,2,854,32,3.0,200,UP,490,18.0,true,4718,3985,1297,52,681,-1,0,1,UP,1.0,278.7,813.0,364.0,1202.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,11,2,3,854,32,6.0,300,UP,351,18.0,true,6723,6631,2340,31,61,2,2,1,UP,1.0,241.661,605.0,346.0,1187.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,12,2,4,854,32,3.0,300,DOWN,734,18.0,true,5540,5105,1362,6,429,0,1,1,DOWN,1.0,267.0,545.0,401.0,1174.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,13,2,5,854,32,3.0,100,UP,136,18.0,true,3929,3152,1233,264,513,-1,0,1,DOWN,1.0,285.0,595.0,398.0,1168.338,1080.0,1661.0,4.331
2,MOOSE,Rubbing,14,2,6,854,32,6.0,100,DOWN,617,18.0,true,3776,3023,737,116,637,-1,1,1,DOWN,1.0,303.5,664.0,366.565,1122.5,1080.0,1661.0,4.331
2,MOOSE,Rubbing,15,2,7,854,32,6.0,200,DOWN,509,18.0,true,4760,3903,1216,262,595,1,1,1,DOWN,1.0,247.0,684.0,354.0,1240.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,16,2,8,854,32,3.0,50,UP,659,18.0,true,4058,3214,1119,387,457,1,0,1,DOWN,1.0,270.0,661.0,351.0,1244.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,17,3,1,854,32,3.0,300,DOWN,422,18.0,true,6685,5809,1026,225,651,1,0,1,DOWN,1.0,159.0,642.0,344.0,1231.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,18,3,2,854,32,6.0,100,UP,546,18.0,true,3586,3273,1433,279,34,-1,1,1,DOWN,1.0,285.5,537.0,399.0,1122.5,1080.0,1661.0,4.331
2,MOOSE,Rubbing,19,3,3,854,32,6.0,200,UP,293,18.0,true,10663,9983,1343,298,382,-1,1,1,DOWN,1.0,231.5,463.0,392.29,1200.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,20,3,4,854,32,6.0,300,DOWN,327,18.0,true,5489,4849,1760,244,396,-1,1,1,DOWN,1.0,251.269,527.0,415.0,1240.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,21,3,5,854,32,6.0,50,UP,635,18.0,true,3888,3039,1695,334,515,0,1,1,DOWN,1.0,262.5,530.0,398.0,1169.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,22,3,6,854,32,3.0,100,UP,519,18.0,true,4671,3953,2081,183,535,0,1,1,UP,1.0,277.5,477.0,385.0,1133.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,23,3,7,854,32,3.0,50,DOWN,735,18.0,true,3013,2532,1344,432,49,1,1,1,UP,1.0,307.0,493.0,408.333,1032.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,24,3,8,854,32,3.0,200,DOWN,299,18.0,true,6497,6353,2256,105,39,-1,2,1,UP,1.0,245.0,551.0,399.0,1180.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,25,4,1,854,32,3.0,200,UP,27,18.0,true,3325,1857,0,614,854,-1,0,1,UP,1.0,151.0,783.5,357.785,1187.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,26,4,2,854,32,6.0,100,DOWN,582,18.0,true,3627,2959,1439,246,422,2,2,2,DOWN,1.0,258.5,539.0,374.0,1161.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,27,4,3,854,32,6.0,50,DOWN,121,18.0,true,1897,1360,832,131,406,1,1,1,DOWN,1.0,270.702,568.0,370.0,1083.669,1080.0,1661.0,4.331
2,MOOSE,Rubbing,28,4,4,854,32,6.0,200,DOWN,293,18.0,true,4446,4048,1294,339,59,2,0,1,DOWN,1.0,235.709,521.0,380.0,1201.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,29,4,5,854,32,3.0,50,UP,352,18.0,true,4552,4208,1072,299,45,-1,0,1,DOWN,1.0,272.5,522.0,400.337,1096.0,1080.0,1661.0,4.331
2,MOOSE,Rubbing,30,4,6,854,32,3.0,100,DOWN,763,18.0,true,3616,2528,1248,392,696,0,0,1,DOWN,1.0,287.0,575.0,386.0,1048.5,1080.0,1661.0,4.331
2,MOOSE,Rubbing,31,4,7,854,32,3.0,300,UP,71,18.0,true,5153,4735,639,45,373,-1,1,1,DOWN,1.0,274.5,487.0,419.0,1107.5,1080.0,1661.0,4.331
2,MOOSE,Rubbing,32,4,8,854,32,6.0,300,UP,16,18.0,true,5416,4208,-1,575,633,-2,0,1,DOWN,1.0,272.0,576.0,380.0,1115.0,1080.0,1661.0,4.331
2,MOOSE,Drag,1,1,1,854,32,3.0,50,DOWN,711,18.0,true,3860,2735,1407,127,998,0,2,1,UP,1.0,163.0,502.0,388.0,1178.0,1080.0,1661.0,4.331
2,MOOSE,Drag,2,1,2,854,32,3.0,100,DOWN,610,18.0,true,3634,2703,880,235,696,1,2,1,UP,1.0,288.722,493.0,411.0,1186.0,1080.0,1661.0,4.331
2,MOOSE,Drag,3,1,3,854,32,6.0,300,UP,423,18.0,true,6249,5457,321,227,565,0,1,1,DOWN,1.0,273.476,438.0,407.0,1151.0,1080.0,1661.0,4.331
2,MOOSE,Drag,4,1,4,854,32,6.0,200,UP,40,18.0,true,4360,3505,976,84,771,-1,0,1,UP,1.0,299.0,447.0,439.0,1042.0,1080.0,1661.0,4.331
2,MOOSE,Drag,5,1,5,854,32,6.0,50,UP,777,18.0,true,2853,2789,1441,10,54,0,2,1,UP,1.0,308.0,451.0,463.0,1011.0,1080.0,1661.0,4.331
2,MOOSE,Drag,6,1,6,854,32,6.0,100,UP,567,18.0,true,3128,2032,608,445,651,1,1,1,UP,1.0,306.0,454.0,406.0,964.0,1080.0,1661.0,4.331
2,MOOSE,Drag,7,1,7,854,32,3.0,200,DOWN,241,18.0,true,6034,5297,2480,12,725,-1,1,1,DOWN,1.0,318.0,451.0,446.0,1196.0,1080.0,1661.0,4.331
2,MOOSE,Drag,8,1,8,854,32,3.0,300,DOWN,632,18.0,true,6821,5986,1841,174,661,0,1,1,DOWN,1.0,348.31,444.0,503.0,1187.0,1080.0,1661.0,4.331
