ID, Device, Mode, Trial Number, Block Number, Trial in Block, Text Length (lines), Visible Lines, Frame Height, Distance, Direction, Target Line, Line Height, Hit, T_Trial, T_Scroll, T_FineTune, T_Select, T_StartScrolling, errorDistance(lines), inFrameCount, visibleCount, Start direction, Finger count, FP_X-MIN, FP_Y-MIN, FP_X-MAX, FP_Y-MAX, ScrollareaX, ScrollareaY, Px_mm
5,MOOSE,Drag,19,2,9,854,32,6.0,15,UP,134,18.0,true,1422,386,386,273,763,0,1,1,UP,2.0,399.48,688.522,466.0,938.0,1080.0,1661.0,4.331
5,MOOSE,Drag,20,2,10,854,32,6.0,200,UP,192,18.0,true,6855,5330,1234,400,1125,0,1,1,UP,2.0,391.46,622.0,866.0,942.0,1080.0,1661.0,4.331
5,MOOSE,Drag,21,3,1,854,32,6.0,300,DOWN,728,18.0,true,6566,4974,0,733,859,1,0,1,DOWN,2.0,351.0,603.0,869.0,1056.0,1080.0,1661.0,4.331
5,MOOSE,Drag,22,3,2,854,32,3.0,15,UP,397,18.0,true,2225,1200,1200,209,816,0,1,1,UP,2.0,384.0,607.0,453.5,939.0,1080.0,1661.0,4.331
5,MOOSE,Drag,23,3,3,854,32,6.0,15,DOWN,499,18.0,true,2140,1201,1201,290,649,1,1,1,DOWN,2.0,419.5,614.0,467.0,849.266,1080.0,1661.0,4.331
5,MOOSE,Drag,24,3,4,854,32,3.0,200,UP,301,18.0,true,6099,4976,831,365,758,0,1,1,UP,2.0,406.0,628.0,524.0,978.0,1080.0,1661.0,4.331
5,MOOSE,Drag,25,3,5,854,32,6.0,50,DOWN,310,18.0,true,2661,1888,993,237,536,1,1,1,DOWN,2.0,381.0,622.0,466.0,1067.0,1080.0,1661.0,4.331
5,MOOSE,Drag,26,3,6,854,32,3.0,300,UP,236,18.0,true,8717,7906,1362,164,647,0,1,1,UP,2.0,367.0,626.0,516.0,1006.0,1080.0,1661.0,4.331
5,MOOSE,Drag,27,3,7,854,32,6.0,200,UP,72,18.0,true,6740,5568,895,445,727,-1,1,1,UP,2.0,381.421,661.0,504.0,1006.0,1080.0,1661.0,4.331
5,MOOSE,Drag,28,3,8,854,32,3.0,100,DOWN,721,18.0,true,4761,3889,2159,229,643,0,1,1,DOWN,2.0,368.0,624.0,458.0,1037.0,1080.0,1661.0,4.331
5,MOOSE,Drag,29,3,9,854,32,3.0,50,DOWN,721,18.0,true,3614,2496,1665,342,776,0,1,1,DOWN,2.0,370.518,635.0,433.0,1061.0,1080.0,1661.0,4.331
5,MOOSE,Drag,30,3,10,854,32,6.0,100,UP,244,18.0,true,3884,3442,497,346,96,0,1,1,DOWN,2.0,386.0,668.0,521.0,1003.0,1080.0,1661.0,4.331
5,MOOSE,Drag,31,4,1,854,32,3.0,200,DOWN,464,18.0,true,5797,4448,385,559,790,-1,0,1,DOWN,2.0,400.0,613.0,870.0,1017.0,1080.0,1661.0,4.331
5,MOOSE,Drag,32,4,2,854,32,6.0,200,DOWN,385,18.0,true,7173,6367,1856,179,627,0,1,1,DOWN,2.0,406.462,606.0,472.0,969.0,1080.0,1661.0,4.331
5,MOOSE,Drag,33,4,3,854,32,3.0,15,DOWN,677,18.0,true,2334,1153,1153,566,615,0,0,1,DOWN,2.0,402.0,614.0,479.0,985.0,1080.0,1661.0,4.331
5,MOOSE,Drag,34,4,4,854,32,3.0,50,UP,198,18.0,true,2817,1872,784,325,620,1,1,1,UP,2.0,397.0,648.5,511.0,948.0,1080.0,1661.0,4.331
5,MOOSE,Drag,35,4,5,854,32,3.0,100,UP,182,18.0,true,4726,3598,1536,346,782,0,1,1,UP,2.0,396.0,626.0,499.0,965.0,1080.0,1661.0,4.331
5,MOOSE,Drag,36,4,6,854,32,6.0,300,UP,162,18.0,true,7968,6977,1297,405,586,1,1,1,UP,2.0,384.0,640.0,540.0,978.0,1080.0,1661.0,4.331
5,MOOSE,Drag,37,4,7,854,32,6.0,100,DOWN,377,18.0,true,3215,2286,510,321,608,-1,1,1,DOWN,2.0,382.45,620.0,467.0,1051.0,1080.0,1661.0,4.331
5,MOOSE,Drag,38,4,8,854,32,6.0,15,UP,55,18.0,true,2450,1535,1072,347,568,1,1,2,DOWN,2.0,391.0,643.0,489.0,1015.0,1080.0,1661.0,4.331
5,MOOSE,Drag,39,4,9,854,32,3.0,300,DOWN,702,18.0,true,7544,6065,1568,649,830,-1,1,1,DOWN,2.0,359.094,609.0,453.0,1081.0,1080.0,1661.0,4.331
5,MOOSE,Drag,40,4,10,854,32,6.0,50,UP,410,18.0,true,2970,1841,274,362,767,0,1,1,UP,2.0,369.0,644.0,500.0,995.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,1,1,1,854,32,3.0,15,DOWN,59,18.0,true,4951,3023,848,640,1288,0,0,1,DOWN,2.0,361.0,638.0,500.0,899.5,1080.0,1661.0,4.331
5,MOOSE,Rubbing,2,1,2,854,32,3.0,300,UP,217,18.0,true,19526,18735,4928,190,601,0,2,2,UP,2.0,362.0,619.0,875.0,960.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,3,1,3,854,32,3.0,200,UP,306,18.0,true,4862,3552,672,537,773,-1,0,1,UP,2.0,376.5,653.5,453.0,947.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,4,1,4,854,32,6.0,300,DOWN,407,18.0,true,5813,4833,1232,166,814,0,1,1,DOWN,2.0,332.0,632.0,416.0,934.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,5,1,5,854,32,6.0,15,DOWN,631,18.0,true,4724,3104,3104,102,1518,-1,1,1,DOWN,2.0,367.0,626.0,463.0,956.5,1080.0,1661.0,4.331
5,MOOSE,Rubbing,6,1,6,854,32,3.0,100,DOWN,827,18.0,true,8359,7585,5999,49,725,-1,2,1,DOWN,2.0,349.0,628.0,459.0,965.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,7,1,7,854,32,6.0,50,UP,215,18.0,true,3874,3744,2191,91,39,2,2,1,UP,2.0,359.0,637.0,441.5,968.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,8,1,8,854,32,6.0,100,UP,196,18.0,true,6506,6239,1840,38,229,0,2,2,DOWN,2.0,364.873,624.275,446.846,952.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,9,1,9,854,32,6.0,200,DOWN,510,18.0,true,8669,7791,1406,237,641,0,2,2,DOWN,2.0,332.5,631.0,432.0,1025.5,1080.0,1661.0,4.331
5,MOOSE,Rubbing,10,1,10,854,32,3.0,50,UP,424,18.0,true,3319,2577,1839,193,549,0,1,1,UP,2.0,347.0,648.0,417.0,1037.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,11,2,1,854,32,3.0,200,DOWN,828,18.0,true,6118,4720,1760,280,1118,0,1,1,DOWN,2.0,336.0,637.691,873.316,943.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,12,2,2,854,32,6.0,100,DOWN,820,18.0,true,4232,3378,1729,190,664,0,1,1,UP,2.0,334.5,639.0,434.0,934.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,13,2,3,854,32,3.0,300,DOWN,661,18.0,true,8492,8274,3567,181,37,0,1,1,UP,2.0,330.0,642.517,871.483,1000.291,1080.0,1661.0,4.331
5,MOOSE,Rubbing,14,2,4,854,32,3.0,50,DOWN,191,18.0,true,3230,2546,1682,101,583,0,1,1,DOWN,2.0,378.508,659.0,412.0,876.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,15,2,5,854,32,6.0,15,UP,709,18.0,true,3826,2994,2994,37,795,1,1,1,UP,2.0,367.0,645.0,481.0,992.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,16,2,6,854,32,3.0,100,UP,492,18.0,true,3845,3072,1520,218,555,0,2,1,UP,2.0,362.0,717.5,438.5,1003.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,17,2,7,854,32,6.0,200,UP,540,18.0,true,11025,10933,2367,47,45,0,2,2,UP,2.0,349.0,648.0,486.0,1045.5,1080.0,1661.0,4.331
5,MOOSE,Rubbing,18,2,8,854,32,6.0,300,UP,347,18.0,true,6334,5361,1888,307,666,1,2,1,UP,2.0,346.478,644.5,463.0,1100.5,1080.0,1661.0,4.331
5,MOOSE,Rubbing,19,2,9,854,32,6.0,50,DOWN,579,18.0,true,2265,1008,176,637,620,1,0,1,DOWN,2.0,353.0,656.0,872.0,918.453,1080.0,1661.0,4.331
5,MOOSE,Rubbing,20,2,10,854,32,3.0,15,UP,475,18.0,true,4690,3743,1327,145,802,0,1,2,UP,2.0,344.0,638.0,873.07,986.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,21,3,1,854,32,6.0,50,DOWN,784,18.0,true,2683,1153,144,534,996,1,0,1,DOWN,2.0,355.0,635.988,445.0,934.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,22,3,2,854,32,3.0,15,UP,521,18.0,true,5503,4831,2224,155,517,0,1,2,UP,2.0,370.0,656.0,874.0,1053.5,1080.0,1661.0,4.331
5,MOOSE,Rubbing,23,3,3,854,32,6.0,100,DOWN,600,18.0,true,2548,1520,176,455,573,0,0,1,DOWN,2.0,377.0,696.5,429.086,931.5,1080.0,1661.0,4.331
5,MOOSE,Rubbing,24,3,4,854,32,3.0,200,UP,545,18.0,true,9025,8288,5183,325,412,0,1,1,UP,2.0,361.0,653.0,875.0,995.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,25,3,5,854,32,3.0,300,UP,513,18.0,true,7613,6928,3072,160,525,0,1,1,UP,2.0,352.0,639.5,441.0,1070.5,1080.0,1661.0,4.331
5,MOOSE,Rubbing,26,3,6,854,32,6.0,300,DOWN,390,18.0,true,4859,3552,222,608,699,1,0,1,DOWN,2.0,349.5,681.0,438.5,1008.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,27,3,7,854,32,3.0,100,DOWN,626,18.0,true,4755,4258,2479,432,65,1,1,1,UP,2.0,369.0,654.0,464.0,967.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,28,3,8,854,32,6.0,15,DOWN,668,18.0,true,4417,3632,1408,19,766,-1,1,2,DOWN,2.0,374.0,626.0,876.484,973.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,29,3,9,854,32,3.0,50,UP,465,18.0,true,2863,2608,1263,219,36,0,1,1,UP,2.0,376.0,652.5,461.0,966.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,30,3,10,854,32,6.0,200,UP,303,18.0,true,4213,3272,0,880,61,0,0,1,DOWN,2.0,363.0,648.5,447.0,989.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,31,4,1,854,32,6.0,15,UP,454,18.0,true,3361,2048,415,525,788,-1,1,1,UP,2.0,373.5,671.0,470.0,1007.5,1080.0,1661.0,4.331
5,MOOSE,Rubbing,32,4,2,854,32,3.0,200,DOWN,566,18.0,true,4029,2864,0,631,534,0,0,1,DOWN,2.0,360.0,649.0,437.0,951.939,1080.0,1661.0,4.331
5,MOOSE,Rubbing,33,4,3,854,32,3.0,100,UP,344,18.0,true,4507,3840,2000,137,530,0,1,1,UP,2.0,368.0,635.0,491.0,953.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,34,4,4,854,32,3.0,300,DOWN,576,18.0,true,5725,5234,1472,429,62,0,1,1,UP,2.0,377.0,634.0,481.0,1005.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,35,4,5,854,32,3.0,15,DOWN,39,18.0,true,3439,2993,2175,8,438,0,1,2,UP,2.0,369.0,643.0,436.0,1080.5,1080.0,1661.0,4.331
5,MOOSE,Rubbing,36,4,6,854,32,6.0,300,UP,112,18.0,true,6082,5376,1329,104,602,-1,1,1,UP,2.0,361.0,631.0,501.0,1026.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,37,4,7,854,32,3.0,50,DOWN,665,18.0,true,4460,3744,2944,147,569,0,2,1,DOWN,2.0,356.0,657.0,479.5,995.0,1080.0,1661.0,4.331
5,MOOSE,Rubbing,38,4,8,854,32,6.0,200,DOWN,638,18.0,true,5055,4750,1599,261,44,0,1,1,UP,2.0,368.5,635.0,479.0,994.5,1080.0,1661.0,4.331
5,MOOSE,Rubbing,39,4,9,854,32,6.0,50,UP,692,18.0,true,3621,3297,1810,267,57,0,2,1,UP,2.0,357.0,683.5,466.5,1055.5,1080.0,1661.0,4.331
5,MOOSE,Rubbing,40,4,10,854,32,6.0,100,UP,577,18.0,true,3026,2984,1201,5,37,1,2,1,DOWN,2.0,348.0,686.0,446.0,1031.5,1080.0,1661.0,4.331
5,MOOSE,iOS,1,1,1,854,32,6.0,15,DOWN,574,18.0,true,2779,1695,0,263,821,2,1,0,DOWN,2.0,361.0,638.0,875.0,856.0,1080.0,1661.0,4.331
5,MOOSE,iOS,2,1,2,854,32,3.0,300,UP,164,18.0,true,8872,8209,2849,58,605,1,2,1,UP,2.0,393.0,644.0,883.0,1038.0,1080.0,1661.0,4.331
5,MOOSE,iOS,3,1,3,854,32,6.0,200,DOWN,314,18.0,true,4841,4724,1439,47,70,-1,2,1,DOWN,2.0,383.0,658.0,885.0,1133.0,1080.0,1661.0,4.331
5,MOOSE,iOS,4,1,4,854,32,6.0,50,DOWN,203,18.0,true,3842,3597,1791,192,53,1,1,1,UP,2.0,394.0,657.0,484.0,1054.0,1080.0,1661.0,4.331
5,MOOSE,iOS,5,1,5,854,32,6.0,100,DOWN,581,18.0,true,5261,4703,1421,99,459,0,2,1,DOWN,2.0,357.0,648.0,498.0,1166.0,1080.0,1661.0,4.331
5,MOOSE,iOS,6,1,6,854,32,3.0,200,UP,28,18.0,true,5296,4287,2317,360,649,0,2,1,UP,2.0,385.0,638.0,498.0,1053.0,1080.0,1661.0,4.331
5,MOOSE,iOS,7,1,7,854,32,3.0,100,UP,414,18.0,true,6886,6642,3041,212,32,0,2,2,DOWN,2.0,367.0,657.0,535.0,1070.0,1080.0,1661.0,4.331
5,MOOSE,iOS,8,1,8,854,32,3.0,50,UP,592,18.0,true,4483,3582,2190,245,656,0,2,1,UP,2.0,397.0,647.0,885.0,1090.0,1080.0,1661.0,4.331
5,MOOSE,iOS,9,1,9,854,32,3.0,15,UP,54,18.0,true,2836,2032,2032,745,59,-1,0,1,DOWN,2.0,389.0,728.0,479.0,1036.0,1080.0,1661.0,4.331
5,MOOSE,iOS,10,1,10,854,32,6.0,300,DOWN,426,18.0,true,7646,6783,2127,255,608,2,1,1,DOWN,2.0,374.0,660.0,472.0,1174.0,1080.0,1661.0,4.331
5,MOOSE,iOS,11,2,1,854,32,3.0,100,DOWN,611,18.0,true,7779,6511,2251,393,875,0,2,1,DOWN,2.0,363.0,631.0,885.0,1176.0,1080.0,1661.0,4.331
5,MOOSE,iOS,12,2,2,854,32,3.0,15,DOWN,266,18.0,true,3625,2817,2817,324,484,1,2,1,DOWN,2.0,391.0,654.0,505.0,1040.0,1080.0,1661.0,4.331
5,MOOSE,iOS,13,2,3,854,32,6.0,200,UP,495,18.0,true,8231,7507,3059,150,574,1,3,2,UP,2.0,389.0,667.738,544.279,1102.0,1080.0,1661.0,4.331
5,MOOSE,iOS,14,2,4,854,32,6.0,300,UP,521,18.0,true,9248,8560,3456,168,520,-1,2,2,UP,2.0,388.0,664.5,894.0,1119.0,1080.0,1661.0,4.331
5,MOOSE,iOS,15,2,5,854,32,6.0,50,UP,20,18.0,true,3444,2223,670,494,727,0,1,1,UP,2.0,404.0,699.0,530.0,1032.0,1080.0,1661.0,4.331
5,MOOSE,iOS,16,2,6,854,32,3.0,300,DOWN,704,18.0,true,8097,7199,1598,341,557,0,2,1,DOWN,2.0,383.0,650.0,517.0,1125.0,1080.0,1661.0,4.331
5,MOOSE,iOS,17,2,7,854,32,3.0,200,DOWN,499,18.0,true,5016,4400,1808,77,539,0,2,1,DOWN,2.0,346.537,647.0,477.0,1171.0,1080.0,1661.0,4.331
5,MOOSE,iOS,18,2,8,854,32,6.0,100,UP,397,18.0,true,5948,5932,1823,5,11,-1,3,2,UP,2.0,402.459,651.0,519.0,1075.0,1080.0,1661.0,4.331
5,MOOSE,iOS,19,2,9,854,32,6.0,15,UP,105,18.0,true,2047,959,959,515,573,2,1,1,UP,2.0,422.0,719.0,502.0,999.0,1080.0,1661.0,4.331
5,MOOSE,iOS,20,2,10,854,32,3.0,50,DOWN,624,18.0,true,5641,4719,2506,234,688,0,1,1,DOWN,2.0,397.0,655.0,500.0,1105.0,1080.0,1661.0,4.331
5,MOOSE,iOS,21,3,1,854,32,6.0,15,UP,464,18.0,true,2282,1408,0,167,707,0,2,0,UP,2.0,400.0,729.0,473.0,1059.0,1080.0,1661.0,4.331
5,MOOSE,iOS,22,3,2,854,32,6.0,300,UP,270,18.0,true,5230,4959,1548,220,51,0,1,1,UP,2.0,387.0,640.0,519.0,1077.0,1080.0,1661.0,4.331
5,MOOSE,iOS,23,3,3,854,32,3.0,100,DOWN,127,18.0,true,7064,6368,3900,118,578,0,2,1,DOWN,2.0,360.0,653.5,482.0,1101.0,1080.0,1661.0,4.331
5,MOOSE,iOS,24,3,4,854,32,3.0,50,DOWN,155,18.0,true,6257,6096,2942,102,59,1,3,2,DOWN,2.0,377.0,654.0,893.0,1110.0,1080.0,1661.0,4.331
5,MOOSE,iOS,25,3,5,854,32,3.0,200,UP,597,18.0,true,4617,3744,1057,305,568,1,0,2,UP,2.0,385.0,672.0,490.0,1108.0,1080.0,1661.0,4.331
5,MOOSE,iOS,26,3,6,854,32,3.0,15,DOWN,806,18.0,true,2934,2337,2337,105,492,1,2,1,UP,2.0,372.581,687.0,483.214,1161.0,1080.0,1661.0,4.331
5,MOOSE,iOS,27,3,7,854,32,3.0,300,DOWN,585,18.0,true,8346,8003,2013,294,49,0,2,1,DOWN,2.0,361.0,651.0,893.0,1228.0,1080.0,1661.0,4.331
5,MOOSE,iOS,28,3,8,854,32,6.0,100,UP,369,18.0,true,6027,5615,2670,378,34,-1,2,2,UP,2.0,362.0,676.0,893.0,1132.0,1080.0,1661.0,4.331
5,MOOSE,iOS,29,3,9,854,32,6.0,50,DOWN,719,18.0,true,3961,2945,1310,372,644,1,1,1,DOWN,2.0,387.078,674.0,466.0,1079.0,1080.0,1661.0,4.331
5,MOOSE,iOS,30,3,10,854,32,6.0,200,UP,394,18.0,true,5053,4113,991,244,696,1,1,1,UP,2.0,392.0,674.0,523.0,1049.0,1080.0,1661.0,4.331
5,MOOSE,iOS,31,4,1,854,32,3.0,50,UP,584,18.0,true,4650,3296,1583,276,1078,0,2,1,UP,2.0,391.0,677.372,892.0,1104.0,1080.0,1661.0,4.331
5,MOOSE,iOS,32,4,2,854,32,6.0,200,DOWN,547,18.0,true,5912,5730,2114,141,41,-2,1,1,DOWN,2.0,379.0,644.0,896.0,1115.0,1080.0,1661.0,4.331
5,MOOSE,iOS,33,4,3,854,32,3.0,15,UP,759,18.0,true,3242,2720,2720,57,465,0,2,1,UP,2.0,380.0,677.0,503.0,1175.0,1080.0,1661.0,4.331
5,MOOSE,iOS,34,4,4,854,32,3.0,300,UP,21,18.0,true,8084,7998,4457,53,33,0,3,1,UP,2.0,398.0,663.0,898.0,1110.0,1080.0,1661.0,4.331
5,MOOSE,iOS,35,4,5,854,32,3.0,200,DOWN,267,18.0,true,6059,5809,1088,210,40,0,2,1,DOWN,2.0,369.47,666.0,486.0,1126.0,1080.0,1661.0,4.331
5,MOOSE,iOS,36,4,6,854,32,6.0,100,DOWN,734,18.0,true,3124,2160,318,424,540,0,1,1,DOWN,2.0,368.0,667.0,470.0,1112.0,1080.0,1661.0,4.331
5,MOOSE,iOS,37,4,7,854,32,6.0,50,UP,344,18.0,true,4140,3408,1534,226,506,1,1,1,UP,2.0,375.0,730.0,483.0,1045.0,1080.0,1661.0,4.331
5,MOOSE,iOS,38,4,8,854,32,6.0,15,DOWN,669,18.0,true,2897,2353,2353,35,509,-1,2,1,DOWN,2.0,380.0,667.5,504.0,1114.0,1080.0,1661.0,4.331
5,MOOSE,iOS,39,4,9,854,32,6.0,300,DOWN,413,18.0,true,10107,9393,2991,358,356,2,1,1,UP,2.0,356.0,667.0,464.0,1209.0,1080.0,1661.0,4.331
5,MOOSE,iOS,40,4,10,854,32,3.0,100,UP,164,18.0,true,6545,6256,1900,249,40,0,3,2,DOWN,2.0,364.0,664.0,508.0,1186.0,1080.0,1661.0,4.331
